GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US37129,93281,33236,20374,23468,8325,7878
0500000US37133,62233,20146,15241,16523,5670,4653
0500000US37135,67301,38060,8667,13014,4064,3496
0500000US37147,76673,31651,14198,15027,7424,8373
0500000US37151,61393,16934,9378,13922,6176,14983
0500000US37155,47584,11659,10565,8899,7961,8500
0500000US37157,36985,9545,6145,8217,3977,9101
0500000US37159,54761,14095,9553,12550,6666,11897
0500000US37161,25163,6835,4447,5143,3206,5532
0500000US37171,31434,9506,5868,6499,3830,5731
0500000US37179,90520,31511,14037,24220,10237,10515
0500000US37183,461383,230001,66204,105978,26898,32302
0500000US37191,51286,14403,10505,10121,8339,7918
0500000US37193,25327,5958,4137,6575,2556,6101
0500000US37195,34321,10360,6018,8842,3649,5452
0500000US38015,47495,15972,8884,11586,6567,4486
0500000US38017,92409,35930,13104,24228,9577,9570
0500000US38035,36005,13435,6405,8850,3609,3706
0500000US39003,45864,13384,10448,9182,3377,9473
0500000US39007,40389,10257,6956,8895,5046,9235
0500000US39013,29035,7706,6139,6629,3690,4871
0500000US39017,172519,59706,28368,47826,12059,24560
0500000US39023,56205,18273,10009,13452,4816,9655
0500000US39025,96837,33620,15499,24952,9211,13555
0500000US39029,43504,11131,9144,8652,4195,10382
0500000US39035,562209,215774,104157,141279,34274,66725
0500000US39041,91760,45174,9677,25258,4818,6833
0500000US39043,34552,11103,7937,6135,2803,6574
0500000US39045,69091,26586,11703,16897,5204,8701
0500000US39049,578063,228019,100664,155481,31289,62610
0500000US39055,47199,18392,6531,10966,5881,5429
0500000US39057,71280,33447,11961,14959,4012,6901
0500000US39061,370091,145108,69747,94420,20680,40136
0500000US39063,35954,11464,6641,7029,3350,7470
0500000US39081,29217,7502,6806,6523,3103,5283
0500000US39085,115957,38900,19807,29875,8143,19232
0500000US39089,80308,25624,13973,21665,6862,12184
0500000US39093,135648,43308,26578,32096,10115,23551
0500000US39095,186814,60557,40362,43045,12721,30129
0500000US39099,102647,31011,19664,26953,7725,17294
0500000US39101,24577,7259,4241,5567,1558,5952
0500000US39103,86136,31940,13031,22478,7743,10944
0500000US39109,47796,13466,6563,11663,4611,11493
0500000US39113,231811,80190,46758,58593,14436,31834
0500000US39119,36641,10813,6775,8476,3800,6777
0500000US39133,79805,24851,13900,21308,5665,14081
0500000US39139,51867,13708,9675,11538,4551,12395
0500000US39141,30040,8050,5610,6661,2878,6841
0500000US39145,27600,8307,6441,5659,3117,4076
0500000US39151,169273,54863,32138,39781,13537,28954
0500000US39153,250046,89485,42465,64589,18975,34532
0500000US39155,87431,22785,17130,20946,7557,19013
0500000US39157,42806,11277,8512,9241,3982,9794
0500000US39165,101875,44885,15611,24876,5469,11034
0500000US39169,53289,14309,8553,11887,5933,12607
0500000US39173,62654,23636,11071,14374,5179,8394
0500000US40017,59041,22825,7746,16833,5389,6248
0500000US40027,130802,45935,23702,33909,13832,13424
0500000US40031,50691,16328,10624,10955,5359,7425
0500000US40037,27434,8067,3693,6585,3950,5139
0500000US40101,25189,7088,5165,5153,3333,4450
0500000US40109,339736,120298,60663,88254,39541,30980
0500000US40119,38422,13302,7046,10179,3758,4137
0500000US40125,29255,9502,5996,6263,4034,3460
0500000US40131,40214,13100,5995,9813,4881,6425
0500000US40143,295202,106946,50341,77212,27140,33563
0500000US40145,31994,10742,3979,9133,3230,4910
0500000US41003,37360,18084,7092,6664,2683,2837
0500000US41005,170639,64908,25243,46498,16005,17985
0500000US41017,69912,28142,11517,17125,6060,7068
0500000US41019,40282,9872,7796,9513,4685,8416
0500000US41029,82653,25852,16400,21984,6701,11716
0500000US41033,26913,7888,6636,6498,2163,3728
0500000US41035,24144,7833,3742,5643,2920,4006
0500000US41039,149693,49803,30233,38691,13488,17478
0500000US41043,47055,13454,8700,11504,5952,7445
0500000US41047,126655,38574,24528,30423,15098,18032
0500000US41051,375736,153601,72564,85216,21080,43275
0500000US41053,31265,11792,5408,8390,2584,3091
0500000US41059,33536,10835,7800,5730,3694,5477
0500000US41067,266036,108156,43805,64222,19964,29889
0500000US41071,45864,14044,8429,11025,5257,7109
0500000US42001,50123,13415,8083,11483,5455,11687
0500000US42003,591757,249174,104051,148687,37325,52520
0500000US42005,29784,7783,4993,6806,4144,6058
0500000US42007,77708,25473,15171,18622,5790,12652
0500000US42011,191904,58109,31525,46230,19136,36904
0500000US42013,56760,15694,11678,14715,5480,9193
0500000US42017,317089,130458,44888,84091,26681,30971
0500000US42019,90174,31229,14290,24417,8080,12158
0500000US42021,58718,17325,11557,14571,6955,8310
0500000US42025,26261,8430,4176,5879,3607,4169
0500000US42027,76277,30258,15492,16752,5382,8393
0500000US42029,249182,116334,31146,61755,19867,20080
0500000US42033,35062,11071,6653,7200,3996,6142
0500000US42037,30233,9472,6089,6917,2941,4814
0500000US42039,37722,10991,6930,7825,4238,7738
0500000US42041,119927,47179,18400,31723,8204,14421
0500000US42043,131086,46314,25055,31887,9657,18173
0500000US42045,261887,106813,41018,69993,19353,24710
0500000US42049,129759,41357,28296,30291,9573,20242
0500000US42051,52944,13373,10279,13533,5935,9824
0500000US42055,68991,20694,12640,15289,7075,13293
0500000US42063,38407,11250,7130,9583,4761,5683
0500000US42069,99922,34873,17909,26091,7881,13168
0500000US42071,254643,78467,45420,61368,24766,44622
0500000US42073,39753,10792,7481,9883,3627,7970
0500000US42075,63871,18299,12839,15468,6099,11166
0500000US42077,162467,51862,25685,42803,14122,27995
0500000US42079,147567,43241,27265,39999,11958,25104
0500000US42081,53953,15317,9236,13448,5907,10045
0500000US42085,49300,14861,10893,10773,4665,8108
0500000US42089,72208,22639,14856,17015,6928,10770
0500000US42091,408764,195159,55129,100770,28135,29571
0500000US42095,142398,48132,24321,37519,12995,19431
0500000US42097,40857,12042,7066,9552,4650,7547
0500000US42101,596025,210377,144366,145513,34594,61175
0500000US42107,63517,18773,9698,14720,7454,12872
0500000US42111,33204,9030,5972,7443,4250,6509
0500000US42125,99344,33870,18026,25103,9325,13020
0500000US42129,170817,58206,28539,40547,15162,28363
0500000US42133,211687,67109,33427,52181,19670,39300
0500000US44003,84872,30453,14357,24094,7175,8793
0500000US44005,40057,18376,8277,8900,2752,1752
0500000US44007,294758,99763,63819,75820,17302,38054
0500000US44009,67075,29911,12142,15508,4097,5417
0500000US45003,67021,24124,9069,16742,7271,9815
0500000US45007,78108,21415,12724,21399,7239,15331
0500000US45013,65223,20777,16678,16788,6971,4009
0500000US45015,76262,22340,12473,20176,9954,11319
0500000US45019,167021,58638,33470,43372,15677,15864
0500000US45031,26721,7860,4453,6330,2856,5222
0500000US45035,59935,20768,9322,13841,7823,8181
0500000US45041,56951,19555,10816,14616,4292,7672
0500000US45045,208256,72001,35557,54915,15387,30396
0500000US45047,27817,10608,4769,4870,2817,4753
0500000US45051,124578,32392,30964,36068,15393,9761
0500000US45057,32414,7280,4979,11285,3012,5858
0500000US45059,25164,6013,3832,5777,2185,7357
0500000US45063,126472,45852,20118,33428,12609,14465
0500000US45073,27079,8508,4112,6697,2234,5528
0500000US45075,33991,9504,7180,6856,2672,7779
0500000US45077,49316,16211,8492,10945,5515,8153
0500000US45079,171723,63393,34006,44824,10534,18966
0500000US45083,124567,39952,22680,30180,10637,21118
0500000US45085,40153,10737,7911,9770,3863,7872
0500000US45091,104616,39244,16230,25592,10025,13525
0500000US46099,94665,29908,19269,26768,7989,10731
0500000US46103,48455,16194,10101,12702,4448,5010
0500000US47001,31983,11027,5838,7688,2859,4571
0500000US47009,53745,17394,10062,13737,4805,7747
0500000US47011,41638,10679,7173,11012,3667,9107
0500000US47037,319198,124846,57323,84912,21703,30414
0500000US47059,28395,7183,4883,6122,2751,7456
0500000US47065,153844,56754,28168,35055,12470,21397
0500000US47093,214561,83426,33953,58112,19000,20070
0500000US47113,39988,12365,6297,10947,2953,7426
0500000US47119,38057,12486,6368,10054,3349,5800
0500000US47125,67738,21617,13473,17469,5352,9827
0500000US47141,29383,10965,6753,7098,1849,2718
0500000US47147,31218,9382,6011,6364,3423,6038
0500000US47149,131062,45914,21359,38672,10114,15003
0500000US47155,42515,8253,11162,13684,4782,4634
0500000US47157,413294,142893,72635,108686,27682,61398
0500000US47163,66037,22009,11231,16637,6093,10067
0500000US47165,77405,27661,11458,21480,5706,11100
0500000US47179,55026,21549,7885,15117,4364,6111
0500000US47187,89614,49036,9990,20308,3739,6541
0500000US47189,56250,19050,7635,15713,5827,8025
0500000US48005,36541,9851,7471,8276,3048,7895
0500000US48021,33140,9783,4017,8502,5756,5082
0500000US48027,121336,38723,23361,30351,14510,14391
0500000US48029,765807,274676,146319,199120,70160,75532
0500000US48037,35836,11666,7122,8440,4066,4542
0500000US48039,148851,58060,21198,33720,15307,20566
0500000US48041,92906,37305,17868,23090,8890,5753
0500000US48061,142311,40039,34350,36552,14815,16555
0500000US48085,412510,215559,41625,108736,24867,21723
0500000US48091,49344,17721,6911,12915,6767,5030
0500000US48099,N,N,N,N,N,N
0500000US48113,1124391,369236,207367,272751,128092,146945
0500000US48121,361706,155228,58335,95958,19980,32205
0500000US51061,33860,14510,4645,8036,4466,2203
0500000US51069,37900,17058,4406,8471,3751,4214
0500000US51085,49568,21981,6057,13033,4639,3858
0500000US51087,157313,68331,24916,40036,11875,12155
0500000US51095,32097,15788,6348,7378,1669,914
0500000US51107,167926,97059,19263,35591,7504,8509
0500000US51121,44657,20863,7654,9919,2296,3925
0500000US51153,212012,90204,37705,48443,21020,14640
0500000US51161,45708,18829,5534,13798,3410,4137
0500000US51165,37883,12832,5715,9039,4805,5492
0500000US51177,60453,23510,13262,12514,5548,5619
0500000US51179,63029,27037,12245,14059,5534,4154
0500000US51199,29542,14186,3613,6499,2123,3121
0500000US51510,87396,51884,12321,15169,3499,4523
0500000US51550,103197,40018,15357,27501,10068,10253
0500000US51650,60167,19125,12001,16650,5420,6971
0500000US51680,33497,12346,8275,8291,1826,2759
0500000US51700,81879,25508,18808,20505,7077,9981
0500000US51710,103274,32604,21819,23510,13691,11650
0500000US51740,40938,11766,8837,9916,5342,5077
0500000US51760,96341,38062,21232,23825,6027,7195
0500000US51770,43928,13297,9302,10638,4176,6515
0500000US51800,39483,15561,6811,8623,2889,5599
0500000US51810,213433,85918,37215,54784,17924,17592
0500000US53005,77956,28360,13120,17329,9900,9247
0500000US53007,33590,9628,6544,6375,6688,4355
0500000US53009,27584,8489,5959,6525,3005,3606
0500000US53011,190351,68081,31731,46600,17015,26924
0500000US53015,37615,10833,7394,8864,3983,6541
0500000US53021,33105,8510,5794,5624,8222,4955
0500000US53025,38058,11585,4831,6463,8692,6487
0500000US53027,27098,6372,5973,6277,4067,4409
0500000US53029,31704,11063,6616,7439,3823,2763
0500000US53033,1017856,481728,164898,227884,56455,86891
0500000US53035,104343,38342,19186,25792,10825,10198
0500000US53041,28968,6959,5267,7011,4434,5297
0500000US53053,347680,115182,62247,89597,36196,44458
0500000US53057,50139,16758,10091,12129,5189,5972
0500000US53061,343861,121874,62762,83999,38138,37088
0500000US53063,208860,78310,40253,53101,16401,20795
0500000US53067,118078,46953,22368,29103,9662,9992
0500000US53073,96822,35038,20950,21978,9856,9000
0500000US53077,98149,26563,17592,20707,17835,15452
0500000US54003,47615,15368,10053,10130,4280,7784
0500000US54011,39362,15135,5899,11823,2384,4121
0500000US54033,29412,9173,5115,7668,3622,3834
0500000US54039,85629,31550,16465,22702,5979,8933
0500000US54061,43937,19394,6317,10157,4458,3611
0500000US54081,30687,11080,4429,7573,4767,2838
0500000US54107,35823,11141,5970,10033,2663,6016
0500000US55009,128469,41481,21668,31467,12095,21758
0500000US55025,277543,131285,44860,64191,15487,21720
0500000US55027,43330,12599,7412,7372,5902,10045
0500000US55035,52590,17578,9526,13860,3610,8016
0500000US55039,53575,14816,8977,11771,4803,13208
0500000US55055,44739,13028,6473,10247,4922,10069
0500000US55059,76622,24696,13382,20039,7802,10703
0500000US55063,61623,22436,11397,14615,4378,8797
0500000US55071,41850,11065,8030,7644,4703,10408
0500000US55073,67607,22486,9944,15901,6016,13260
0500000US55079,428728,147435,83949,105802,26286,65256
0500000US55087,94191,28821,15240,24303,7657,18170
0500000US55089,43952,19992,6580,10722,2904,3754
0500000US55097,35645,10126,6628,9914,3420,5557
0500000US55101,92160,29005,17469,19642,9037,17007
0500000US55105,74618,21261,12165,16990,8218,15984
0500000US55109,43479,15710,5101,11375,4130,7163
0500000US55117,58072,17390,10795,11716,5215,12956
0500000US55127,50396,15992,9099,11550,5631,8124
0500000US55131,71772,24522,8784,19478,6014,12974
0500000US55133,202226,83498,27707,55086,13249,22686
0500000US55139,82477,24853,15065,20576,5074,16909
0500000US55141,35972,10084,6026,8658,3234,7970
0500000US56021,45739,16729,8747,11530,4452,4281
0500000US56025,39410,11168,5693,11564,5163,5822
0500000US72013,25278,6804,3813,8047,3072,3542
0500000US72021,67714,23793,10173,23296,4089,6363
0500000US72025,47164,16785,8324,14037,2902,5116
0500000US72031,65419,21057,12959,21038,4869,5496
0500000US72061,39154,16877,6304,11478,1913,2582
0500000US72097,20225,5630,3888,6880,1493,2334
0500000US72113,46749,14770,11012,12288,3121,5558
0500000US72127,141760,52690,30036,39407,10456,9171
0500000US72135,27723,8807,4776,8461,2898,2781
0500000US72137,29621,7426,6381,10150,2628,3036
0500000US72139,28758,11393,4846,8381,1955,2183
