GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US26147,70720,18594,14486,15935,7669,14036
0500000US26155,30416,9032,4406,7177,3407,6394
0500000US26159,32733,9576,5946,6860,3985,6366
0500000US26161,179686,95291,26346,34844,7575,15630
0500000US26163,714905,222525,147820,168749,51009,124802
0500000US27003,184860,68263,30290,44432,15275,26600
0500000US27013,35939,12549,7641,9121,2410,4218
0500000US27019,54438,25473,8459,12557,2803,5146
0500000US27037,231679,98361,36626,57167,14051,25474
0500000US27053,664619,320170,102725,151370,29143,61211
0500000US27109,78660,38730,13118,14230,4630,7952
0500000US27123,271254,120752,45983,60407,12403,31709
0500000US27131,33827,12908,5241,6928,3729,5021
0500000US27137,96349,34778,19958,20722,10519,10372
0500000US27139,75824,31185,10371,17910,6106,10252
0500000US27141,48219,17526,7595,11991,4673,6434
0500000US27145,83994,28559,14077,20875,6960,13523
0500000US27163,130463,63195,18864,26938,8530,12936
0500000US27171,68736,24604,9913,17190,7345,9684
0500000US28033,85729,28473,13750,20773,9329,13404
0500000US28035,31254,10466,5361,7711,3256,4460
0500000US28047,83315,20694,21848,23455,8243,9075
0500000US28049,106412,35536,23535,24067,9294,13980
0500000US28059,58020,19187,10676,11652,6631,9874
0500000US28067,25359,6969,3538,6238,4271,4343
0500000US28075,32593,10194,5635,8787,4785,3192
0500000US28081,37271,11933,4309,9494,2806,8729
0500000US28089,49943,21524,6372,12446,4820,4781
0500000US28121,71840,29424,9282,18866,7217,7051
0500000US29019,93405,39427,18350,23779,4477,7372
0500000US29021,42207,11505,7590,12616,2484,8012
0500000US29031,38578,13057,7920,9665,3621,4315
0500000US29037,46644,16236,6858,12167,5328,6055
0500000US29043,39396,14292,6494,10484,3889,4237
0500000US29047,119819,44566,18939,30668,8967,16679
0500000US29051,34330,13249,4860,9386,2919,3916
0500000US29071,49826,14013,6975,13218,5929,9691
0500000US29077,134073,48326,24948,36257,8951,15591
0500000US29095,330785,120936,59789,85591,22949,41520
0500000US29097,56011,16998,10319,12577,7412,8705
0500000US29099,106306,33882,21799,25012,12733,12880
0500000US29165,50057,21532,6504,14123,3123,4775
0500000US29183,201345,84376,27203,55616,14702,19448
0500000US29187,25850,6734,5850,6223,3304,3739
0500000US29189,491375,226602,74769,124758,25879,39367
0500000US29510,147000,57637,36653,33030,7159,12521
0500000US30013,37134,13559,7374,8669,3283,4249
0500000US30029,45228,13174,8452,11784,6739,5079
0500000US30031,52602,21401,9538,10401,7672,3590
0500000US30049,33435,15208,7080,6802,2524,1821
0500000US30063,61099,23890,12497,14764,6602,3346
0500000US30111,80584,26430,14765,18617,11393,9379
0500000US31055,281037,108657,49722,72631,22327,27700
0500000US31109,163228,63491,27866,39868,12168,19835
0500000US31153,92288,39659,13910,23038,7768,7913
0500000US32003,949624,248613,282638,261653,72119,84601
0500000US32031,209045,70853,43086,53702,16262,25142
0500000US33005,40201,14056,7359,8703,4198,5885
0500000US33009,45356,18982,8919,8558,4280,4617
0500000US33011,219266,87492,33388,57636,18188,22562
0500000US33013,76628,29538,12728,18304,9028,7030
0500000US33015,166053,70726,20564,42399,14851,17513
0500000US33017,66619,25638,11764,15132,5844,8241
0500000US34001,129393,40299,37441,30323,10254,11076
0500000US34003,473316,217159,67873,119696,31287,37301
0500000US34005,221874,94701,34853,57552,14693,20075
0500000US34007,246823,96954,46518,58837,17293,27221
0500000US34009,42481,13555,10108,11210,4885,2723
0500000US34011,65588,14822,17053,14335,7618,11760
0500000US34013,370380,135524,75787,92375,26357,40337
0500000US34015,146938,59873,21712,36006,11795,17552
0500000US34017,346409,132037,70946,76228,22712,44486
0500000US34019,65232,34111,7917,14416,3872,4916
0500000US34021,180308,82479,32152,39718,9710,16249
0500000US34023,412596,187003,56446,98128,24762,46257
0500000US34025,314200,141245,46607,73125,27225,25998
0500000US34027,266086,134560,35174,64275,14529,17548
0500000US34029,248260,86749,45843,68039,26468,21161
0500000US34031,232271,78233,37979,59112,16015,40932
0500000US34033,29912,9708,5410,6472,3600,4722
0500000US34035,173648,89208,23624,39490,8331,12995
0500000US34037,74800,27894,11381,20714,7239,7572
0500000US34039,275586,104302,46274,63593,19482,41935
0500000US34041,53851,18658,8292,14241,5845,6815
0500000US35001,307468,124925,61160,70618,24721,26044
0500000US35005,25812,6199,6086,5963,4779,2785
0500000US35013,89861,28942,21998,20607,10278,8036
0500000US35025,30247,7567,4769,7600,5139,5172
0500000US35031,22621,6066,6153,4251,2385,3766
0500000US35035,22875,6256,5700,6061,3709,1149
0500000US35043,61646,24253,10807,14621,7444,4521
0500000US35045,50525,14333,9831,12927,7258,6176
0500000US35049,69686,29365,13591,15302,7172,4256
0500000US35061,26360,7957,6443,5493,4217,2250
0500000US36001,156103,70125,26122,37775,8061,14020
0500000US36005,571566,141749,189062,130752,42651,67352
0500000US36007,87426,31816,16960,22395,6526,9729
0500000US36009,34096,9827,6358,8757,3627,5527
0500000US36011,36881,12138,6971,9360,3355,5057
0500000US36013,55884,16268,10665,12722,4857,11372
0500000US36015,37388,13240,7352,8708,2833,5255
0500000US36019,37334,11923,8464,8961,2620,5366
0500000US36027,146722,57311,29118,34138,14069,12086
0500000US36029,444469,170525,82047,111643,29235,51019
0500000US36045,44644,15817,9855,11262,4853,2857
0500000US36047,1201841,472578,286306,264382,75198,103377
0500000US36051,29644,10385,5692,6684,2732,4151
0500000US36053,32668,12167,5910,7102,2856,4633
0500000US36055,365484,154255,66821,88488,18716,37204
0500000US36059,674723,296563,112530,170902,45799,48929
0500000US36061,891619,531786,123500,180909,23097,32327
0500000US36063,100220,31332,19900,25181,8704,15103
0500000US36065,103922,37496,21886,22776,8086,13678
0500000US36067,220683,86917,37228,58795,15873,21870
0500000US36069,54113,20511,8848,12731,5042,6981
0500000US36071,171085,57986,35021,45056,14437,18585
0500000US36075,52310,16064,11356,11217,5810,7863
0500000US36079,51932,21527,8014,13778,5716,2897
0500000US36081,1119419,364955,280479,260907,87703,125375
0500000US36083,81032,30801,12985,19633,8053,9560
0500000US36085,208838,83346,41868,48477,18195,16952
0500000US36087,151457,66353,30454,33532,9110,12008
0500000US36089,45733,15185,11581,9650,5351,3966
0500000US36091,116866,54560,16776,26754,8179,10597
0500000US36093,73961,29746,13565,19312,4692,6646
0500000US36101,43868,14652,7490,8738,5614,7374
0500000US36103,738760,278845,128092,189295,69944,72584
0500000US36105,33731,10305,8480,8026,2915,4005
0500000US36109,47837,24905,8751,9602,2285,2294
0500000US36111,84877,33195,16403,19535,7961,7783
0500000US36113,31084,11238,5426,8032,2634,3754
0500000US36117,40932,14168,6622,9263,4344,6535
0500000US36119,472954,223265,90000,99184,32604,27901
0500000US37001,71695,22985,13279,17694,6995,10742
0500000US37019,50439,14001,11875,12641,6341,5581
0500000US37021,118711,46971,21432,27789,11802,10717
0500000US37023,36439,9932,8502,5714,3555,8736
0500000US37025,92535,34397,15262,23197,8088,11591
0500000US48139,75266,21589,12509,17636,10284,13248
0500000US48141,329866,95918,69589,92986,28874,42499
0500000US48157,325168,165513,38467,71574,23138,26476
0500000US48167,146643,53964,27286,36849,15306,13238
0500000US48181,55196,18127,8911,13135,6193,8830
0500000US48183,56190,17054,8832,14160,7724,8420
0500000US48187,68043,22821,10354,16413,7139,11316
0500000US48201,2160576,747981,381682,502675,254206,274032
0500000US48203,28180,10201,4205,5576,4344,3854
0500000US48209,88396,34198,14478,23276,6973,9471
0500000US48213,30032,8852,5278,7491,4511,3900
0500000US48215,302524,82585,71158,79082,38650,31049
0500000US48231,36776,11134,6860,8376,4782,5624
0500000US48245,103472,31752,20721,23053,11766,16180
0500000US48251,72180,23157,11429,15180,8783,13631
0500000US48257,50483,15933,7999,12732,5929,7890
0500000US48291,28278,7505,4948,6053,4870,4902
0500000US48303,145329,49647,27906,38340,15029,14407
0500000US48309,108284,33960,19734,27237,12222,15131
0500000US48329,81649,29883,9890,18415,14321,9140
0500000US48339,243977,92287,42820,57458,26528,24884
0500000US48347,29560,8804,5214,7250,2889,5403
0500000US48355,164997,51178,32781,39310,20716,21012
0500000US48361,36728,10077,6946,8545,5138,6022
0500000US48367,55941,21732,9391,12902,5892,6024
0500000US48375,52302,13134,11745,11764,6725,8934
0500000US48381,69035,26207,12920,18744,5338,5826
0500000US48397,43019,18930,6134,10570,3599,3786
0500000US48409,31435,7994,6177,6388,5895,4981
0500000US48423,94937,31596,19446,20133,10425,13337
0500000US48439,939041,339823,151018,239156,82449,126595
0500000US48441,62875,18657,12709,16493,7738,7278
0500000US48451,51716,16959,8355,12319,6953,7130
0500000US48453,616070,283319,103490,140538,46098,42625
0500000US48469,44533,10991,7520,12290,6807,6925
0500000US48471,N,N,N,N,N,N
0500000US48479,100864,25650,23795,27670,9057,14692
0500000US48485,56146,18738,11100,15248,4320,6740
0500000US48491,243766,108313,32183,65396,18877,18997
0500000US49005,53330,20746,7106,11722,4215,9541
0500000US49011,149418,61979,22312,38442,10367,16318
0500000US49035,549451,204975,81230,149584,48125,65537
0500000US49049,248196,99457,34999,66142,19319,28279
0500000US49053,59386,17305,10445,18449,5108,8079
0500000US49057,113395,36290,18128,29636,10844,18497
0500000US50007,89110,43018,14333,19388,5695,6676
0500000US51003,47558,25342,7389,7976,3639,3212
0500000US51013,141658,97285,12793,21243,6022,4315
0500000US51015,36405,10902,5351,8654,3696,7802
0500000US51019,35837,12349,5968,9249,3859,4412
0500000US51041,170946,71357,25940,40670,13951,19028
0500000US51059,606363,341289,90555,112165,33084,29270
0500000US51061,34879,15317,6022,6677,3726,3137
0500000US51069,42308,17065,5518,9509,4876,5340
0500000US51085,54077,23169,7481,14683,4779,3965
0500000US51087,168114,74991,26256,42830,9335,14702
0500000US51095,32663,14283,6649,7065,1869,2797
0500000US51107,190750,108564,26342,38493,8406,8945
0500000US51121,44619,20983,9117,9817,1892,2810
0500000US51153,227442,98591,41608,50801,19460,16982
0500000US51161,45698,18668,7976,11328,2691,5035
0500000US51165,39289,13382,5749,10001,4070,6087
0500000US51177,63199,24619,10920,14815,6754,6091
0500000US51179,67289,31583,10867,14828,6648,3363
0500000US51199,29042,13458,5257,5854,2205,2268
0500000US51510,94479,56720,14391,15277,3582,4509
0500000US51550,105623,41510,17838,24996,10082,11197
0500000US51650,61925,19659,13506,15451,5228,8081
0500000US51680,35654,11968,6946,7338,3070,6332
0500000US51700,83434,26636,15398,20521,8753,12126
0500000US51710,103553,32254,22634,24124,12717,11824
0500000US51740,41421,12979,8298,9602,5579,4963
0500000US51760,109348,44586,22629,24889,6852,10392
0500000US51770,47357,14365,8819,12501,3935,7737
0500000US51800,40268,15326,6423,9212,3995,5312
0500000US51810,217407,84688,36664,58355,21067,16633
0500000US53005,84261,32002,13000,19646,9223,10390
0500000US53007,32419,9478,6374,6440,4537,5590
0500000US53009,29508,8703,7265,6412,3123,4005
0500000US53011,209387,72808,35452,50703,18281,32143
0500000US53015,38474,10665,7703,8060,3831,8215
0500000US53021,37769,10127,6946,6274,8164,6258
0500000US53025,40176,10914,5472,5839,11516,6435
0500000US53027,25898,6996,6468,6473,2778,3183
0500000US53029,32603,12591,4836,6869,4810,3497
0500000US53033,1107194,548844,177416,225969,58726,96239
0500000US53035,108617,41657,22125,23025,10522,11288
0500000US53041,29474,7827,5333,7299,3544,5471
0500000US53053,372670,127044,69220,86785,40443,49178
0500000US53057,51476,15024,11318,10893,6918,7323
0500000US53061,379269,143538,65722,88051,37756,44202
0500000US53063,213771,73212,43629,54757,17895,24278
0500000US53067,123121,52205,20270,28855,10176,11615
0500000US53073,99061,35487,20735,21799,10128,10912
0500000US53077,102976,23556,17748,20519,24018,17135
0500000US54003,51903,18145,9128,12603,4379,7648
0500000US54011,39770,13912,7903,10895,2721,4339
0500000US54033,30107,9387,5505,7336,4074,3805
0500000US54039,81694,30824,14857,22012,6913,7088
0500000US54061,47070,20795,8769,9410,4605,3491
0500000US54081,29070,8154,6606,7827,3659,2824
0500000US54107,37334,11460,6699,10592,3502,5081
0500000US55009,130997,44612,23553,31053,10452,21327
0500000US55025,289375,141932,47132,60601,15867,23843
0500000US55027,43623,11342,7034,8923,5001,11323
0500000US55035,55531,18899,9651,13564,3787,9630
0500000US55039,52730,15825,9790,10953,4543,11619
0500000US55055,43635,13071,8034,10456,4246,7828
0500000US55059,79342,27026,14688,18794,6483,12351
0500000US55063,62711,22577,12156,13761,4124,10093
0500000US55071,40466,11948,7259,7705,4184,9370
0500000US55073,71550,23042,9603,18239,6075,14591
0500000US55079,447517,163159,91525,97351,25905,69577
0500000US55087,96351,30684,13800,24555,7439,19873
0500000US55089,46790,21674,6911,10084,3486,4635
0500000US55097,37123,12431,5941,9403,3094,6254
0500000US55101,92157,30325,17185,20318,7766,16563
0500000US55105,79395,22914,14405,17502,7121,17453
0500000US55109,47775,18145,7141,10965,4869,6655
0500000US55117,60977,18298,10542,12088,5243,14806
0500000US55127,54266,15643,10753,12800,4809,10261
0500000US55131,73237,26131,11007,18399,5666,12034
0500000US55133,212085,96839,27768,50061,14248,23169
0500000US55139,89519,25656,15222,23181,6240,19220
0500000US55141,37214,11928,5909,7560,3808,8009
0500000US56021,47850,18450,7882,10891,5532,5095
0500000US56025,43966,12484,8691,9736,6425,6630
0500000US72013,24603,7443,4225,7959,1420,3556
0500000US72021,69270,21020,13167,25627,4907,4549
0500000US72025,49571,16413,11187,14580,3202,4189
0500000US72031,63566,22482,10766,19931,4780,5607
0500000US72061,37760,19288,3522,10611,2720,1619
0500000US72097,20828,4928,5927,5594,2378,2001
0500000US72113,38976,11952,8761,11145,2828,4290
0500000US72127,131229,49731,29394,33632,10783,7689
0500000US72135,26279,8812,4315,8511,2353,2288
0500000US72137,30911,8448,6107,10847,2694,2815
0500000US72139,27764,8104,5558,9347,2802,1953
