GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US36047,1087107,386595,265335,261452,72273,101452
0500000US36051,30981,10578,5154,6884,4356,4009
0500000US36053,31975,12494,4811,7383,3589,3698
0500000US36055,344863,144039,59791,82402,21327,37304
0500000US36059,640457,283069,102830,166178,43444,44936
0500000US36061,839414,491821,118282,175536,14988,38787
0500000US36063,97503,30685,18678,26094,9708,12338
0500000US36065,101109,35966,18812,25677,8774,11880
0500000US36067,220285,85148,41403,58223,13097,22414
0500000US36069,54703,20398,9527,13408,4664,6706
0500000US36071,166479,59607,30122,43512,17911,15327
0500000US36075,52866,14701,9866,11924,7331,9044
0500000US36079,44968,23739,6067,8423,3490,3249
0500000US36081,1047992,318915,260212,260760,88933,119172
0500000US36083,78930,32047,11491,22321,6402,6669
0500000US36085,199327,78746,36633,48487,18218,17243
0500000US36087,140341,61829,25183,34491,10222,8616
0500000US36089,45409,15739,10046,10072,5520,4032
0500000US36091,112618,48464,19293,27236,8497,9128
0500000US36093,73056,29035,12433,20049,4104,7435
0500000US36101,43318,15797,7770,8565,4861,6325
0500000US36103,720726,269961,123259,186942,67224,73340
0500000US36105,33030,9684,6497,8271,4728,3850
0500000US36109,48498,27170,8200,7713,3043,2372
0500000US36111,84462,31132,16618,21237,7597,7878
0500000US36113,31139,10499,6732,8255,3122,2531
0500000US36117,45451,15810,6516,9243,4845,9037
0500000US36119,455939,206636,85121,102737,32981,28464
0500000US37001,66788,19514,11816,16791,7940,10727
0500000US37019,41791,13755,6898,10768,5233,5137
0500000US37021,111444,42918,23235,28199,8915,8177
0500000US37023,38151,11815,7668,6201,3578,8889
0500000US37025,77476,28838,12669,18960,7132,9877
0500000US37027,32744,8281,5263,7388,4325,7487
0500000US37031,31115,9769,5884,8407,4124,2931
0500000US37035,70179,20695,10934,18244,6763,13543
0500000US37045,39686,9934,7355,10633,3558,8206
0500000US37049,37167,9716,7901,8595,5786,5169
0500000US37051,118665,38370,25140,28955,12616,13584
0500000US37057,71092,17698,10777,21750,7886,12981
0500000US37063,128308,61787,21224,26749,10870,7678
0500000US37067,156458,62187,27155,36971,11426,18719
0500000US37071,82205,23760,13288,21470,8122,15565
0500000US37081,224194,76994,42542,62611,16898,25149
0500000US37085,43834,12153,9297,11126,5728,5530
0500000US37089,43065,16060,8233,10193,3026,5553
0500000US37097,66675,20209,10258,15636,8137,12435
0500000US37101,77471,25757,11902,21083,8068,10661
0500000US37109,33558,10052,4925,7952,4142,6487
0500000US37119,445716,175230,69826,121948,32153,46559
0500000US37125,33566,14022,6988,7817,2418,2321
0500000US37127,42790,11695,6359,12667,4370,7699
0500000US37129,96896,40931,18317,21105,8225,8318
0500000US37133,55285,14170,12149,16107,6105,6754
0500000US37135,64273,34613,10562,11181,4092,3825
0500000US37147,80520,31638,13893,18755,7254,8980
0500000US37151,62781,15801,8988,15121,8264,14607
0500000US37155,44599,11784,7849,9245,6410,9311
0500000US37157,38656,9772,6202,8680,4505,9497
0500000US37159,58312,15445,11101,13559,7805,10402
0500000US37161,24827,6452,4567,5373,2260,6175
0500000US37171,31605,10010,4676,7641,4074,5204
0500000US37179,94191,35108,12204,26763,9559,10557
0500000US37183,448710,220354,62559,109051,26400,30346
0500000US37191,51470,14235,9312,12266,6763,8894
0500000US37193,26578,7078,4300,8739,2320,4141
0500000US37195,32301,9565,5764,7432,4679,4861
0500000US38015,44104,17037,7403,11130,5505,3029
0500000US38017,90256,34021,15450,23150,7263,10372
0500000US38035,36134,13566,7588,8080,3297,3603
0500000US39003,44717,11276,9152,11743,4088,8458
0500000US39007,43330,10200,8935,9712,3932,10551
0500000US39013,29135,7990,6153,7607,3598,3787
0500000US39017,170645,60619,30615,45192,12523,21696
0500000US39023,57900,16091,12878,14157,4160,10614
0500000US39025,94269,33062,16152,23574,8015,13466
0500000US39029,43698,11368,8363,10144,4229,9594
0500000US39035,572933,212650,111010,147975,32627,68671
0500000US39041,85536,44940,9979,20105,4841,5671
0500000US39043,35269,10576,7637,9038,2274,5744
0500000US39045,69450,24558,12359,18611,6009,7913
0500000US39049,573927,224025,95602,158963,31675,63662
0500000US39055,44238,16862,6077,12020,5214,4065
0500000US39057,70013,28490,12336,16023,4914,8250
0500000US39061,367321,146799,69898,93561,19969,37094
0500000US39063,36192,11834,5444,7287,3036,8591
0500000US39081,28107,6336,6093,7224,3213,5241
0500000US39085,114195,40243,17662,31759,8559,15972
0500000US39089,78762,26261,13898,21574,8143,8886
0500000US39093,135796,45906,25325,31473,11537,21555
0500000US39095,193662,61526,40596,49692,11299,30549
0500000US39099,96464,27973,19649,26333,7387,15122
0500000US45091,104892,38499,16653,29340,6940,13460
0500000US46099,90822,31079,14926,24936,6648,13233
0500000US46103,49655,18111,9366,13198,3877,5103
0500000US47001,32496,11594,4877,9217,2213,4595
0500000US47009,53888,15769,8551,14885,5851,8832
0500000US47011,41384,12418,7003,10583,4952,6428
0500000US47037,303923,113936,56016,81490,23936,28545
0500000US47059,27047,8514,4345,6029,2147,6012
0500000US47065,157077,55297,27923,41030,13890,18937
0500000US47093,202584,82578,28024,58771,15238,17973
0500000US47113,40867,13912,8345,9211,3576,5823
0500000US47119,35773,10336,7392,8540,4153,5352
0500000US47125,69666,19975,12180,18894,7088,11529
0500000US47141,31326,10249,4612,10506,2388,3571
0500000US47147,29688,8969,3984,7823,3012,5900
0500000US47149,125127,43362,18823,32337,12959,17646
0500000US47155,41526,9742,10434,12858,4241,4251
0500000US47157,407623,141527,72115,107072,28236,58673
0500000US47163,63476,19020,11486,18205,6668,8097
0500000US47165,73536,25233,12604,21470,6345,7884
0500000US47179,55280,20368,11936,14198,4571,4207
0500000US47187,87222,48117,9400,20732,4653,4320
0500000US47189,50865,18876,8331,12692,5405,5561
0500000US48005,33286,9754,5967,8651,4117,4797
0500000US48021,32340,10394,4514,6510,6262,4660
0500000US48027,119458,39928,26127,28148,11359,13896
0500000US48029,760305,261341,148144,201948,76359,72513
0500000US48037,39280,12553,6361,11191,4291,4884
0500000US48039,143049,58162,21638,30744,16206,16299
0500000US48041,89526,35747,14697,22759,9404,6919
0500000US48061,142057,38811,39222,31738,16130,16156
0500000US48085,398911,199550,54312,100226,21086,23737
0500000US48091,50126,18870,6378,14126,6321,4431
0500000US48099,23939,7015,5513,6209,2839,2363
0500000US48113,1107409,360413,191738,280276,130357,144625
0500000US48121,348902,151537,49831,96608,21900,29026
0500000US48135,62517,14591,11649,15436,8501,12340
0500000US48139,69135,23508,10654,17291,8761,8921
0500000US48141,304833,86631,65412,83556,28581,40653
0500000US48157,276190,127373,39215,71546,17479,20577
0500000US48167,139605,54476,24576,30658,14268,15627
0500000US48181,52118,16058,9729,10832,5531,9968
0500000US48183,52629,13424,12159,13341,6919,6786
0500000US48187,63170,19667,12918,15842,7414,7329
0500000US48201,1903488,641462,324191,462453,231031,244351
0500000US48203,28664,6617,5406,6942,4460,5239
0500000US48209,73010,30251,11710,18464,5629,6956
0500000US48213,30631,7780,6276,8299,4682,3594
0500000US48215,278649,72908,64575,77044,35702,28420
0500000US48231,36463,10558,6130,9991,5772,4012
0500000US48245,100420,28282,22687,22402,14697,12352
0500000US48251,67377,19503,12123,15275,9375,11101
0500000US48257,47829,18096,6936,10690,4301,7806
0500000US48291,29830,7654,4282,7202,5095,5597
0500000US48303,132933,43321,25691,38298,13541,12082
0500000US48309,105442,34440,19751,27476,9481,14294
0500000US48329,65211,19858,10170,17166,11060,6957
0500000US48339,215009,78929,29601,56460,24929,25090
0500000US48355,148320,47487,30224,38345,17337,14927
0500000US48361,34046,7885,5249,9635,4964,6313
0500000US48367,49573,16762,7682,10225,8490,6414
0500000US48375,55823,13784,12651,13106,7709,8573
0500000US48381,62295,23032,8844,19630,5362,5427
0500000US48397,37685,17720,5096,9897,2234,2738
0500000US48409,27880,8460,5388,6075,2908,5049
0500000US48423,96804,28451,22572,26927,8771,10083
0500000US48439,864346,306096,129059,234283,84833,110075
0500000US48441,58811,18993,11480,17756,5752,4830
0500000US48451,45313,12943,10227,12719,4186,5238
0500000US48453,529422,233204,90985,125251,47485,32497
0500000US48469,39051,12012,6768,9148,4101,7022
0500000US48471,21811,6518,5338,5216,2478,2261
0500000US48479,99263,23498,24150,29672,9156,12787
0500000US48485,54933,15144,11125,15565,4707,8392
0500000US48491,211294,94095,29575,56643,16294,14687
0500000US49005,53994,18309,8558,13838,4143,9146
0500000US49011,135508,54443,19459,34232,11878,15496
0500000US49035,488889,168858,72353,144122,42611,60945
0500000US49049,213455,84951,34325,56795,16399,20985
0500000US49053,51780,15390,9487,13689,6870,6344
0500000US49057,105540,33545,16608,28622,11056,15709
0500000US50007,86951,39237,15181,20268,6505,5760
0500000US51003,46369,24346,6931,9301,3609,2182
0500000US51013,132893,87380,15285,21459,5355,3414
0500000US51015,33299,9737,4226,9219,3254,6863
0500000US51019,31643,10601,5339,7564,3488,4651
0500000US51041,153477,68920,18584,41848,11761,12364
0500000US51059,582131,319193,91713,111965,31625,27635
0500000US51061,31100,14833,4159,7350,2738,2020
0500000US51069,36149,13491,5703,8428,5200,3327
0500000US51085,50145,23558,5531,12127,3801,5128
0500000US51087,153357,65381,23804,44431,8566,11175
0500000US51095,29689,13729,6155,6539,2184,1082
0500000US51107,169495,95320,19860,37778,7907,8630
0500000US51121,44231,19145,8148,9115,3278,4545
0500000US51153,200492,88571,33114,46621,19148,13038
0500000US51161,47309,20280,6109,11368,3787,5765
0500000US51165,35659,10603,5178,8878,4491,6509
0500000US51177,58833,22211,11658,14212,4703,6049
0500000US51179,61500,27482,10533,13772,4961,4752
0500000US51199,28788,13744,4778,6130,1947,2189
0500000US51510,87060,49755,14715,14419,4201,3970
0500000US51550,107525,44447,14563,28131,10440,9944
0500000US51650,59432,18820,10613,16706,6043,7250
0500000US51680,31344,10002,6228,8566,1887,4661
0500000US51700,76819,27856,12795,20143,5869,10156
0500000US51710,105268,31417,21780,25445,14756,11870
0500000US51740,40251,13435,7238,10075,4140,5363
0500000US51760,94948,36603,19011,22886,5806,10642
0500000US51770,45000,14890,8741,11373,4365,5631
0500000US51800,39078,13854,6299,10691,3209,5025
0500000US51810,213470,83327,36622,55369,21732,16420
0500000US53005,81618,31304,11588,18926,10567,9233
0500000US53007,31671,8874,7383,7588,3081,4745
0500000US53009,25029,8475,6163,5106,3062,2223
0500000US53011,182659,65533,30121,45068,15095,26842
0500000US53015,38046,10302,8047,8510,5164,6023
0500000US53021,32674,7151,6373,6259,7944,4947
0500000US53025,35473,8473,6982,7896,6893,5229
0500000US53027,26405,6972,6800,5337,2715,4581
0500000US53029,31715,11405,5898,7082,3377,3953
0500000US53033,992192,480115,148824,216000,59705,87548
0500000US53035,105492,39624,20054,24431,11259,10124
0500000US53041,28303,6247,5250,6334,5598,4874
0500000US53053,344597,110783,65314,90002,35998,42500
0500000US53057,49678,14573,8933,12335,6591,7246
0500000US53061,341476,126022,59503,84258,36759,34934
0500000US53063,210995,71220,41406,58697,14346,25326
0500000US53067,110855,45862,17706,27507,11442,8338
0500000US53073,94053,36418,17892,20573,8550,10620
0500000US53077,100062,25674,19614,20894,17710,16170
0500000US54003,46309,14989,7700,11446,4368,7806
0500000US54011,41357,14677,8873,11445,2484,3878
0500000US54033,27166,8716,5336,7169,2713,3232
0500000US54039,88143,29526,18016,23707,7897,8997
0500000US54061,47044,19637,10120,9328,3767,4192
0500000US54081,29736,9979,5534,6583,4706,2934
0500000US54107,36534,11758,6494,9052,4019,5211
0500000US55009,122441,38994,20800,33058,9604,19985
0500000US55025,270763,128660,44077,60939,14718,22369
0500000US55027,41826,11393,6184,9715,4872,9662
0500000US55035,53415,17764,11227,13460,3475,7489
0500000US55039,52211,14518,8974,11494,5529,11696
0500000US55055,42680,12591,7627,10453,3713,8296
0500000US55059,76682,25485,12601,21407,6031,11158
0500000US55063,60290,19446,10937,15954,3221,10732
0500000US55071,40240,10451,7041,8670,4042,10036
0500000US55073,69887,21365,10007,17597,6435,14483
0500000US55079,432638,149187,84649,108284,25219,65299
0500000US55087,91005,31417,13057,22552,8014,15965
0500000US55089,44481,19723,6167,11014,2838,4739
0500000US55097,36587,11351,6597,9563,2796,6280
0500000US55101,89471,30449,13809,21341,8109,15763
0500000US55105,76879,21805,13439,20014,7117,14504
0500000US55109,43907,17048,6522,10232,3747,6358
0500000US55117,57675,16993,9077,12271,4770,14564
0500000US55127,52067,13641,10230,12776,5406,10014
0500000US55131,69678,23511,9462,17288,7063,12354
0500000US55133,200448,87832,24642,57868,11069,19037
0500000US55139,84739,23695,16029,22012,6985,16018
0500000US55141,34490,10397,6285,7522,4174,6112
0500000US56021,43950,15481,8715,10269,4973,4512
0500000US56025,39196,10398,7819,10472,5358,5149
0500000US72013,25718,7356,5642,7096,1424,4200
0500000US72021,71470,22421,13690,23345,6479,5535
0500000US72025,51207,17055,10190,15123,4251,4588
0500000US72031,63640,20575,12794,20838,3930,5503
0500000US72061,40110,16558,6177,13054,2113,2208
0500000US72097,22895,6933,5408,6742,2016,1796
0500000US72113,46525,13800,12080,11453,3920,5272
0500000US72127,147974,53832,32189,40269,11410,10274
0500000US72135,N,N,N,N,N,N
0500000US72137,34502,9345,5969,11518,3136,4534
0500000US72139,27596,9698,4602,9356,2076,1864
