GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US26103,29817,9266,7156,7464,3884,2047
0500000US26111,38497,15539,6162,8107,3833,4856
0500000US26115,69299,21504,11990,14600,7097,14108
0500000US26121,72983,19210,16536,15130,4875,17232
0500000US26125,626676,304814,91860,140352,32969,56681
0500000US26139,141505,48047,21615,32060,10952,28831
0500000US26145,82058,24860,17582,19860,6658,13098
0500000US26147,71745,18996,15510,15472,7103,14664
0500000US26155,31451,8665,5239,7300,3697,6550
0500000US26159,33089,10149,5395,7179,4532,5834
0500000US26161,181977,96340,27393,34820,8915,14509
0500000US26163,712421,223508,139676,172087,49743,127407
0500000US27003,187249,70140,29253,45364,17028,25464
0500000US27013,38228,13123,7597,8808,3235,5465
0500000US27019,55840,25952,6921,14256,3541,5170
0500000US27037,228936,96679,33737,55933,14962,27625
0500000US27053,681944,333958,102497,153369,31423,60697
0500000US27109,79896,40930,11418,15528,4928,7092
0500000US27123,278389,121447,48793,60308,13846,33995
0500000US27131,35487,11581,6277,7519,3805,6305
0500000US27137,99896,35519,20568,23397,8232,12180
0500000US27139,77608,31135,11217,17590,7734,9932
0500000US27141,47322,17180,7725,9880,5618,6919
0500000US27145,85722,26967,17750,19802,7275,13928
0500000US27163,133637,60945,21597,30660,8598,11837
0500000US27171,70261,22808,9668,17851,9100,10834
0500000US28033,83395,27675,11029,23825,7140,13726
0500000US28035,31006,9122,5039,9998,3051,3796
0500000US28047,80369,23565,17300,19691,10767,9046
0500000US28049,102646,34117,22362,24581,7474,14112
0500000US28059,57951,18467,12002,11581,7365,8536
0500000US28067,27217,8311,6139,4173,3480,5114
0500000US28075,32454,9852,5695,8625,3144,5138
0500000US28081,38955,12199,6678,8580,3322,8176
0500000US28089,51003,19495,6720,14740,3665,6383
0500000US28121,72505,29445,12096,16060,8365,6539
0500000US29019,90460,43664,12013,22971,4830,6982
0500000US29021,43442,12888,8501,10400,3880,7773
0500000US29031,38261,14918,5949,9791,2848,4755
0500000US29037,50662,18112,8294,11292,6015,6949
0500000US29043,36645,11845,6541,10018,3607,4634
0500000US29047,122645,43754,21775,30504,8138,18474
0500000US29051,36142,14403,4996,8846,2813,5084
0500000US29071,49315,14139,6992,10915,6979,10290
0500000US29077,138696,49962,24948,37414,9974,16398
0500000US29095,337144,119929,61818,86429,26785,42183
0500000US29097,58582,18325,11177,14992,4964,9124
0500000US29099,111048,31287,21175,28364,14935,15287
0500000US29165,50923,22895,6168,13375,3310,5175
0500000US29183,210699,86900,33906,53505,15706,20682
0500000US29187,26863,7535,5716,5916,3749,3947
0500000US29189,505073,216057,82259,130527,27189,49041
0500000US29510,152050,63841,31370,33361,7208,16270
0500000US30013,37292,13708,7835,7989,3861,3899
0500000US30029,43794,16781,6690,10724,6546,3053
0500000US30031,56194,22872,9964,12265,6413,4680
0500000US30049,32581,14202,5857,6978,4025,1519
0500000US30063,60583,25106,12349,14137,4413,4578
0500000US30111,80152,27872,15594,18352,10593,7741
0500000US31055,284474,114763,46765,72768,20693,29485
0500000US31109,167273,66111,29512,39020,14737,17893
0500000US31153,91817,40709,14394,21357,7588,7769
0500000US32003,975157,257290,289827,256145,78854,93041
0500000US32031,219522,71656,47262,59368,17461,23775
0500000US33005,39915,15550,6133,9938,3262,5032
0500000US33009,46901,19553,10180,8940,3910,4318
0500000US33011,221277,89264,34503,55237,17971,24302
0500000US33013,76518,29656,12234,18641,6676,9311
0500000US33015,173766,76704,23423,40444,13371,19824
0500000US33017,66859,25967,11711,14924,4945,9312
0500000US34001,128434,38748,37353,30766,10723,10844
0500000US34003,477434,228948,59169,120935,30071,38311
0500000US34005,219598,95367,33914,54206,13928,22183
0500000US34007,248104,100042,42884,61449,17199,26530
0500000US34009,41556,15550,8490,9597,4681,3238
0500000US34011,66220,18892,12496,13591,8817,12424
0500000US34013,371110,140746,80258,82971,23469,43666
0500000US34015,143071,58462,22456,36105,11441,14607
0500000US34017,353633,142379,60337,78612,24504,47801
0500000US34019,65982,33232,9398,15956,4523,2873
0500000US34021,180186,77849,31412,42420,10195,18310
0500000US34023,403939,179782,56862,95482,28379,43434
0500000US34025,311403,140140,48105,78926,22789,21443
0500000US34027,263313,131595,33582,64537,15032,18567
0500000US34029,259480,86748,48804,73027,25008,25893
0500000US34031,229788,68732,40655,54578,20638,45185
0500000US34033,29622,10146,4523,5942,3789,5222
0500000US34035,174190,92220,20596,40011,8910,12453
0500000US34037,76720,29823,14490,19430,7094,5883
0500000US34039,274936,97587,50791,66972,20823,38763
0500000US34041,55817,19357,9317,14636,5330,7177
0500000US35001,309526,122823,65170,72052,28218,21263
0500000US35005,25345,5928,5428,6650,3993,3346
0500000US35013,88709,27177,21666,23361,9739,6766
0500000US35025,28988,6641,4397,5970,5817,6163
0500000US35031,25513,6942,6183,6344,3027,3017
0500000US35035,22762,5330,5727,6242,3840,1623
0500000US35043,61134,22679,11726,16426,4544,5759
0500000US35045,51078,13803,10407,12426,8724,5718
0500000US35049,71599,31389,14169,15924,5053,5064
0500000US35061,29589,7221,7006,7455,4494,3413
0500000US36001,159252,68462,30231,41244,9367,9948
0500000US36005,600417,152749,199382,141159,45668,61459
0500000US36007,88826,33084,17431,20791,7205,10315
0500000US36009,33431,8804,7068,8305,4439,4815
0500000US36011,38360,13462,7466,8133,4073,5226
0500000US36013,57550,14894,12736,13304,5130,11486
0500000US36015,39100,13373,8552,8455,3468,5252
0500000US36019,34842,10441,6698,8380,3156,6167
0500000US36027,139698,56433,28065,32169,11375,11656
0500000US36029,451150,173084,84831,114554,29923,48758
0500000US36045,45588,14731,9268,10697,6201,4691
0500000US36047,1228592,501757,287771,258271,75708,105085
0500000US36051,28749,10370,4765,6307,3378,3929
0500000US36053,33023,11831,5651,7757,3334,4450
0500000US36055,367870,151387,64533,89484,23371,39095
0500000US36059,683510,302577,110923,172920,45974,51116
0500000US36061,908640,542372,126795,179650,19838,39985
0500000US36063,99673,30850,18063,26952,8906,14902
0500000US36065,100357,33272,18672,27100,7544,13769
0500000US36067,224008,91699,38378,58194,15342,20395
0500000US36069,54989,22227,9555,13184,4308,5715
0500000US36071,171199,61670,32700,44904,11819,20106
0500000US36075,52656,14491,11336,12214,6848,7767
0500000US36079,50881,18489,9317,14551,4922,3602
0500000US36081,1146156,382679,282327,264160,92039,124951
0500000US36083,82322,32730,14501,20684,5286,9121
0500000US36085,208536,84647,37059,51786,19880,15164
0500000US36087,149123,68410,26771,34651,9880,9411
0500000US36089,43107,14345,10507,9153,4414,4688
0500000US36091,115673,51326,16993,27813,9351,10190
0500000US36093,72969,28621,13469,19399,4429,7051
0500000US36101,41292,14348,7618,8386,3974,6966
0500000US36103,744715,287530,128925,188538,72332,67390
0500000US36105,31713,9279,5997,7916,4775,3746
0500000US36109,50549,27813,8239,8272,2852,3373
0500000US36111,86146,32432,15895,20834,8336,8649
0500000US36113,31167,11229,6552,7715,1530,4141
0500000US36117,42559,15307,6593,9379,4859,6421
0500000US36119,477980,221902,86401,108321,31403,29953
0500000US37001,72763,21588,14135,17793,8089,11158
0500000US37019,48638,14066,9272,13754,6740,4806
0500000US37021,117832,46525,23580,24241,11473,12013
0500000US37023,37518,12524,5818,6635,4626,7915
0500000US37025,95271,37344,14269,22878,9665,11115
0500000US37027,36212,8260,6418,7796,4215,9523
0500000US37031,30290,10394,6542,6680,4252,2422
0500000US37035,67277,22282,10156,14584,4978,15277
0500000US37037,32082,13312,5238,6564,3611,3357
0500000US37045,40066,11417,7068,8643,3771,9167
0500000US37049,42091,13537,7967,9716,4776,6095
0500000US37051,122639,41208,24831,34235,10164,12201
0500000US37057,73582,19939,11002,17575,9101,15965
0500000US37063,157950,77230,26509,26344,12997,14870
0500000US37067,168831,65192,28408,40852,13524,20855
0500000US37071,91518,26401,15583,22446,8311,18777
0500000US37081,245890,91995,43486,59048,20466,30895
0500000US37085,49142,17355,7885,11200,5905,6797
0500000US37089,49582,18184,6400,10972,5665,8361
0500000US37097,81073,26071,13414,18402,7838,15348
0500000US37101,87561,30181,15274,20753,10436,10917
0500000US37109,37523,10420,6158,7378,4991,8576
0500000US37119,534403,230923,80187,133522,40415,49356
0500000US37125,38655,16033,8035,7157,3187,4243
0500000US37127,43995,12080,8428,10838,4414,8235
0500000US37129,105493,42330,17302,27470,9436,8955
0500000US37133,64037,17407,15340,17822,7955,5513
0500000US37135,75667,39641,11928,14505,4635,4958
0500000US37147,81798,29415,18496,17929,7252,8706
0500000US37151,66521,16996,11222,15258,6709,16336
0500000US37155,46987,12144,8779,9607,7420,9037
0500000US37157,37903,9616,6956,8661,3345,9325
0500000US37159,60385,16303,12331,12226,8782,10743
0500000US37161,26118,6830,5186,5012,2449,6641
0500000US37171,29390,9387,5242,6413,3367,4981
0500000US37179,109270,45125,16474,24082,8806,14783
0500000US37183,528812,258535,71900,125447,37370,35560
0500000US37191,51874,15677,8075,13548,5806,8768
0500000US37193,29147,8232,5358,5961,3844,5752
0500000US37195,35530,11888,5851,6763,4416,6612
0500000US38015,51848,20262,8454,11747,6489,4896
0500000US38017,97937,36134,17311,21946,9964,12582
0500000US38035,39783,13828,7269,10483,4232,3971
0500000US38101,36941,11251,6991,9930,4510,4259
0500000US39003,49872,15007,9270,10206,3761,11628
0500000US39007,39519,9743,7081,8661,3493,10541
0500000US39009,27090,10405,6315,5630,2496,2244
0500000US39013,29437,9145,5718,6653,4313,3608
0500000US39017,177826,68738,30109,41749,13811,23419
0500000US39023,60796,17463,11662,13634,4755,13282
0500000US39025,100135,36250,15006,25852,9157,13870
0500000US51061,35202,14756,5317,7765,4942,2422
0500000US51069,41728,13968,6651,9516,5919,5674
0500000US51085,55544,23339,6992,14320,6607,4286
0500000US51087,173867,75875,26647,48379,9075,13891
0500000US51095,32783,15143,5826,8507,1645,1662
0500000US51107,203967,115638,28869,39086,8581,11793
0500000US51121,47069,24054,7888,8946,2314,3867
0500000US51153,227288,98583,41036,50692,19726,17251
0500000US51161,45490,18227,6928,11603,3307,5425
0500000US51165,37880,12594,5995,8504,5272,5515
0500000US51177,64599,26001,10577,14724,5984,7313
0500000US51179,67347,30879,10580,14211,6337,5340
0500000US51199,31614,16500,4268,5930,2571,2345
0500000US51510,94889,54581,14326,15862,5809,4311
0500000US51550,108081,43035,17406,26142,10153,11345
0500000US51650,61582,20352,10577,15792,6673,8188
0500000US51680,34566,14359,7955,6987,2243,3022
0500000US51700,81014,29274,13451,21115,6796,10378
0500000US51710,101051,33463,21679,22839,12399,10671
0500000US51740,40093,12064,7489,10005,4354,6181
0500000US51760,109848,45390,24098,24298,6098,9964
0500000US51770,45928,14737,10034,10444,4108,6605
0500000US51800,40222,14024,8665,9700,3516,4317
0500000US51810,217289,85311,38750,54975,20472,17781
0500000US53005,85716,32357,15106,16063,11882,10308
0500000US53007,34555,10254,7730,7854,4900,3817
0500000US53009,27083,7492,6516,6223,3803,3049
0500000US53011,214884,73169,36546,54289,22875,28005
0500000US53015,43976,11983,7739,9827,6060,8367
0500000US53021,38164,10395,7229,6376,7623,6541
0500000US53025,39802,11312,6297,6267,9869,6057
0500000US53027,27155,7322,7198,5969,2788,3878
0500000US53029,32020,10092,4895,8311,4843,3879
0500000US53033,1136132,580918,166108,226536,64791,97779
0500000US53035,109920,40934,20751,23499,12691,12045
0500000US53041,30058,8130,5491,7123,3742,5572
0500000US53053,378773,124132,67315,94865,41444,51017
0500000US53057,54890,17034,10692,11745,7804,7615
0500000US53061,388721,147717,63180,90064,43676,44084
0500000US53063,212649,76183,40721,54703,15630,25412
0500000US53067,121109,50649,23391,24635,9532,12902
0500000US53073,102163,34942,18542,24490,9882,14307
0500000US53077,104851,26525,17419,19602,22388,18917
0500000US54003,52281,17780,9649,11856,4648,8348
0500000US54011,38162,15087,6917,9931,2691,3536
0500000US54033,28264,9794,5330,6947,3032,3161
0500000US54039,81128,31058,15552,21258,5397,7863
0500000US54061,47174,22690,7905,10088,3504,2987
0500000US54081,28150,9220,6711,6263,3608,2348
0500000US54107,36445,9978,7918,9955,4615,3979
0500000US55009,135838,44890,20843,33201,12652,24252
0500000US55025,299966,147219,48475,63326,16911,24035
0500000US55027,43795,11036,7344,9617,4542,11256
0500000US55035,55400,21577,7891,14019,3981,7932
0500000US55039,53310,16715,9319,10965,5191,11120
0500000US55055,45548,14356,8334,9569,4569,8720
0500000US55059,83941,26247,15783,19478,8059,14374
0500000US55063,62950,21738,13688,15159,4056,8309
0500000US55071,41087,11274,6624,9262,3836,10091
0500000US55073,71878,24297,9353,17435,6591,14202
0500000US55079,460033,164951,92493,104489,28123,69977
0500000US55087,100284,34727,14609,24124,9274,17550
0500000US55089,46736,21728,6306,10157,2639,5906
0500000US55097,38049,13574,6241,9496,3321,5417
0500000US55101,95117,30105,16051,21947,8129,18885
0500000US55105,78782,26087,13423,16147,7098,16027
0500000US55109,46725,16318,8006,10682,4262,7457
0500000US55117,59624,17606,9598,12271,4808,15341
0500000US55127,52314,16239,9542,10824,6397,9312
0500000US55131,74010,26277,11865,17193,6496,12179
0500000US55133,213574,96862,28212,52363,12871,23266
0500000US55139,86222,26632,15748,20431,5567,17844
0500000US55141,35779,11340,5700,7430,4429,6880
0500000US56021,45849,17102,5962,11280,5014,6491
0500000US56025,40357,11284,7179,10601,6417,4876
0500000US72013,21655,5417,5463,5941,2055,2779
0500000US72021,67640,23241,13547,20911,5224,4717
0500000US72025,47859,18171,9403,12908,3428,3949
0500000US72031,60668,21862,12145,17600,3458,5603
0500000US72061,35164,16534,6080,8936,1546,2068
0500000US72097,19201,6160,4360,5264,1675,1742
0500000US72113,39503,12168,9469,10655,2143,5068
0500000US72127,123199,45660,28256,33003,9651,6629
0500000US72135,28404,11169,4223,9798,1279,1935
0500000US72137,N,N,N,N,N,N
0500000US72139,28502,11121,4714,8082,3413,1172
