GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US26099,425567,149889,76146,98751,30942,69839
0500000US26103,30812,9064,7511,7756,2668,3813
0500000US26111,37664,16953,6755,6821,2950,4185
0500000US26115,72235,21518,13127,16468,7207,13915
0500000US26121,76595,22165,13542,13712,8031,19145
0500000US26125,646880,324660,88446,141470,35054,57250
0500000US26139,152088,53811,24008,33510,12394,28365
0500000US26145,81985,24165,18040,18309,7164,14307
0500000US26147,73230,21306,11608,16714,7871,15731
0500000US26155,32961,8358,5485,7818,4620,6680
0500000US26159,35522,10103,6093,7674,4511,7141
0500000US26161,192219,99964,32014,34254,8440,17547
0500000US26163,737289,244249,143585,168685,50489,130281
0500000US27003,192970,68392,30724,44747,18704,30403
0500000US27013,38720,13312,7156,8392,2542,7318
0500000US27019,58556,27024,7221,15143,3900,5268
0500000US27037,231535,98813,38162,53532,15362,25666
0500000US27053,701459,347787,105030,155964,30538,62140
0500000US27109,83207,42889,12867,15588,5158,6705
0500000US27123,289272,126930,55836,60291,15363,30852
0500000US27131,34102,11975,6044,7226,3108,5749
0500000US27137,97005,36613,20678,21096,9480,9138
0500000US27139,81330,34500,11277,17813,7712,10028
0500000US27141,53076,18463,7845,10889,7195,8684
0500000US27145,87225,29608,15148,19502,8782,14185
0500000US27163,137241,63037,18826,33823,8055,13500
0500000US27171,71072,25392,10891,16052,7923,10814
0500000US28033,89702,28883,14693,23134,9200,13792
0500000US28035,32717,12142,5339,8297,2629,4310
0500000US28047,84136,26008,20462,19504,8116,10046
0500000US28049,105211,35213,20298,25211,8367,16122
0500000US28059,65049,21165,13175,14435,7597,8677
0500000US28067,N,N,N,N,N,N
0500000US28075,30471,12785,4775,6620,3246,3045
0500000US28081,40361,12635,5854,9804,3775,8293
0500000US28089,53387,27871,5871,10741,3754,5150
0500000US28121,74582,29775,9875,20069,8075,6788
0500000US29019,93725,40945,17512,20757,7470,7041
0500000US29021,40089,11388,7459,9658,2894,8690
0500000US29031,36833,13238,7436,7380,3026,5753
0500000US29037,49684,18810,8030,11786,5799,5259
0500000US29043,40848,15454,6097,10926,3928,4443
0500000US29047,128215,50869,18943,30967,10362,17074
0500000US29051,38557,13692,6349,8695,4128,5693
0500000US29071,50278,16413,8764,9409,5083,10609
0500000US29077,144294,51400,29708,38249,9542,15395
0500000US29095,349782,129498,61153,84475,26494,48162
0500000US29097,56797,16625,10648,11747,5719,12058
0500000US29099,109223,37371,17900,25838,14488,13626
0500000US29165,55809,25236,8202,10959,5729,5683
0500000US29183,211478,93537,27370,57299,15120,18152
0500000US29187,N,N,N,N,N,N
0500000US29189,497538,225900,78284,121605,24726,47023
0500000US29510,156857,68402,34122,30857,7497,15979
0500000US30013,37263,11409,7861,8602,5104,4287
0500000US30029,49920,16090,9392,13939,5111,5388
0500000US30031,62908,26640,11336,12338,7062,5532
0500000US30049,35777,16258,5189,8894,2200,3236
0500000US30063,65844,23834,12883,16708,6759,5660
0500000US30111,83010,27974,16724,19313,7126,11873
0500000US31055,297030,121676,47407,74699,22060,31188
0500000US31109,171482,73508,28081,40583,11696,17614
0500000US31153,96604,42012,15775,21015,8481,9321
0500000US32003,1044668,292674,302676,263827,81754,103737
0500000US32031,234913,76314,47777,59170,20407,31245
0500000US33005,40198,15376,6622,8903,3329,5968
0500000US33009,45011,18311,8637,9259,5300,3504
0500000US33011,225829,96533,33539,51234,17332,27191
0500000US33013,80197,30639,14163,18397,7069,9929
0500000US33015,173663,79509,23986,40124,13227,16817
0500000US33017,71723,27745,12910,16897,6107,8064
0500000US34001,128005,43400,34981,26969,12943,9712
0500000US34003,487041,235722,63278,117589,29892,40560
0500000US34005,224236,99239,35247,53545,14439,21766
0500000US34007,254956,102519,42770,62151,17379,30137
0500000US34009,40891,13963,9724,10642,4299,2263
0500000US34011,62435,16800,12821,14255,7522,11037
0500000US34013,386841,151075,76175,89589,28992,41010
0500000US34015,149220,66548,19662,35834,13271,13905
0500000US34017,370696,151645,64026,83170,20164,51691
0500000US34019,66819,35340,9630,13765,4421,3663
0500000US34021,184030,85687,27248,41149,11556,18390
0500000US34023,418021,194787,55409,90905,28271,48649
0500000US34025,323501,149944,49782,76789,23275,23711
0500000US34027,265669,141289,36284,56829,12866,18401
0500000US34029,262794,100546,51606,68321,22972,19349
0500000US34031,246419,79565,41079,55674,20094,50007
0500000US34033,28928,10224,4349,6196,3658,4501
0500000US34035,175427,91061,25844,37318,8247,12957
0500000US34037,76022,32198,12291,17332,7519,6682
0500000US34039,284474,104526,47417,69536,20026,42969
0500000US34041,57094,22045,9623,14723,4682,6021
0500000US35001,317952,135181,62131,75701,24589,20350
0500000US35005,26361,7328,5551,6042,2945,4495
0500000US35013,84356,28957,22900,19199,7145,6155
0500000US35025,27471,7078,3924,6000,5902,4567
0500000US35031,24274,8666,6095,4668,1775,3070
0500000US35035,25166,6980,7113,6342,3349,1382
0500000US35043,57875,21532,10233,16357,5820,3933
0500000US35045,47676,14403,9459,10790,8147,4877
0500000US35049,69080,30298,14106,16578,5022,3076
0500000US35061,29121,9297,6375,5596,4693,3160
0500000US36001,162937,77734,26507,38516,7930,12250
0500000US36005,615251,151165,211571,147430,39445,65640
0500000US36007,83916,33114,15682,19860,4885,10375
0500000US36009,32976,11666,6232,6861,3018,5199
0500000US36011,36903,11661,7496,8245,4074,5427
0500000US36013,56885,17864,12470,10873,6537,9141
0500000US36015,37356,13278,7590,8866,2007,5615
0500000US36019,37538,12083,8882,8113,3725,4735
0500000US36027,146942,56555,26574,36737,13978,13098
0500000US36029,458793,177722,87607,111746,31487,50231
0500000US36045,42042,13705,8998,9319,5914,4106
0500000US36047,1251227,537392,277056,259066,73966,103747
0500000US36051,29233,8918,6266,6433,3809,3807
0500000US36053,34198,11693,6803,7365,4138,4199
0500000US36055,373632,161295,66248,85494,22478,38117
0500000US36059,693226,316866,112180,167912,45316,50952
0500000US36061,924218,549012,131843,179602,24364,39397
0500000US36063,102506,36361,17338,27355,7714,13738
0500000US36065,101638,36731,21462,23775,8018,11652
0500000US36067,219016,94083,40654,51808,13284,19187
0500000US36069,55240,23628,8774,11912,4945,5981
0500000US36071,176918,65522,33436,42429,16263,19268
0500000US36075,55520,15552,11678,14021,6833,7436
0500000US36079,52730,22991,7972,13862,4919,2986
0500000US36081,1176370,393850,294007,260357,101469,126687
0500000US36083,80055,33418,14138,17949,6362,8188
0500000US36085,219133,92629,41066,46950,18322,20166
0500000US36087,152895,67088,29762,36331,10754,8960
0500000US36089,45043,17733,9898,7974,5025,4413
0500000US36091,121911,60197,16792,25398,9180,10344
0500000US36093,68983,25086,13028,20092,5648,5129
0500000US36101,42931,14924,7442,9080,4949,6536
0500000US36103,752098,300150,129300,187083,65565,70000
0500000US36105,31543,12124,7097,6380,3245,2697
0500000US36109,51062,23998,8675,12250,3530,2609
0500000US36111,86711,34302,16142,20660,7425,8182
0500000US36113,32841,11737,6500,8359,2951,3294
0500000US36117,43863,14031,7183,10837,4240,7572
0500000US36119,491672,237429,93604,96431,34368,29840
0500000US37001,76369,23611,13934,16293,8087,14444
0500000US37019,51988,14574,13087,11881,6463,5983
0500000US37021,131902,52552,26782,27589,11596,13383
0500000US37023,38681,9507,10305,7627,2654,8588
0500000US37025,102548,38403,16960,25541,10522,11122
0500000US37027,35318,8689,5652,7752,3845,9380
0500000US37031,31419,10445,6704,7447,4418,2405
0500000US37035,75950,21523,10957,17085,5658,20727
0500000US37037,33483,14429,5120,6650,3669,3615
0500000US37045,40157,11806,6861,8905,4264,8321
0500000US37049,40516,12229,10530,7836,4959,4962
0500000US37051,128780,40778,25255,34006,11853,16888
0500000US37057,75730,22750,11844,16180,7989,16967
0500000US37063,160515,79552,26387,30883,10296,13397
0500000US37067,174651,68540,33876,37873,11843,22519
0500000US37069,31048,11246,6280,6262,3556,3704
0500000US37071,104350,33331,17758,25430,10392,17439
0500000US37081,257378,100294,44464,62904,17082,32634
0500000US37085,54155,16686,9761,13267,6808,7633
0500000US37089,53992,17651,10808,12693,5014,7826
0500000US37097,85370,29650,14533,18693,7392,15102
0500000US37101,91879,31186,15020,22960,12392,10321
0500000US37109,38163,13165,6212,9779,3924,5083
0500000US37119,572081,257066,88890,131529,38412,56184
0500000US37125,40616,16798,7438,9769,3092,3519
0500000US37127,43351,13733,6291,11316,4109,7902
0500000US37129,113959,45294,22872,26013,11073,8707
0500000US37133,60597,18952,14386,16619,5717,4923
0500000US37135,74475,39852,11249,14466,5598,3310
0500000US37147,84782,32993,17878,18894,4434,10583
0500000US37151,64749,16212,9994,15193,7626,15724
0500000US37155,48897,13189,8606,10978,6564,9560
0500000US37157,40264,9455,6738,9097,5887,9087
0500000US37159,61851,17143,11435,12716,7495,13062
0500000US37161,26806,7340,4015,6297,3301,5853
0500000US37171,32372,11412,4974,6235,4485,5266
0500000US37179,113807,44938,16848,27637,9689,14695
0500000US37183,569680,291106,77797,123458,36459,40860
0500000US37191,54282,15513,11130,11400,6723,9516
0500000US37193,27547,8028,4012,7738,3499,4270
0500000US48491,272802,125891,36591,69589,19487,21244
0500000US48497,29718,7740,4670,7702,4619,4987
0500000US49005,60697,23450,10848,12377,4305,9717
0500000US49011,165586,70390,20403,39902,14676,20215
0500000US49035,593714,241468,88041,145474,48894,69837
0500000US49045,33040,12666,4119,6770,3880,5605
0500000US49049,277905,116872,41540,72817,22476,24200
0500000US49053,69929,21947,14228,17586,7035,9133
0500000US49057,121777,40437,16557,30418,12761,21604
0500000US50007,90716,42781,14296,18808,6201,8630
0500000US51003,53421,29132,7819,9411,3840,3219
0500000US51013,148490,102721,16874,18239,5981,4675
0500000US51015,34399,11144,5489,7838,3743,6185
0500000US51019,37112,12350,6050,8970,2976,6766
0500000US51041,176790,73921,24921,44177,14455,19316
0500000US51059,616022,351277,90866,114041,31426,28412
0500000US51061,34172,14110,6427,7406,4379,1850
0500000US51069,43971,17171,6378,8902,5301,6219
0500000US51085,55567,26563,7245,13922,4309,3528
0500000US51087,170069,79005,24064,42400,11395,13205
0500000US51095,34138,14850,6835,7937,1557,2959
0500000US51107,216107,127197,30011,40712,8963,9224
0500000US51121,46445,22959,8165,8782,2593,3946
0500000US51153,241953,104953,43814,51601,23025,18560
0500000US51161,45273,19693,7001,10790,2546,5243
0500000US51165,39741,13135,5887,8353,5971,6395
0500000US51177,65661,26067,12496,14541,6927,5630
0500000US51179,71912,34130,12172,14525,6293,4792
0500000US51199,31466,15282,4865,7712,1750,1857
0500000US51510,98823,58920,13523,13902,6656,5822
0500000US51550,110188,48113,16610,27023,10849,7593
0500000US51650,62436,21734,11946,13608,6105,9043
0500000US51680,36697,14150,8553,7782,2005,4207
0500000US51700,79810,25536,16470,19854,7795,10155
0500000US51710,106118,36529,23232,24707,10368,11282
0500000US51740,40918,12019,8849,10248,4436,5366
0500000US51760,114387,45981,25192,24684,8004,10526
0500000US51770,47720,15845,11030,11096,3561,6188
0500000US51800,42145,17211,6712,9362,4181,4679
0500000US51810,224890,95091,37894,56113,19091,16701
0500000US53005,89615,34945,15757,18409,10220,10284
0500000US53007,34789,11818,6646,6153,5133,5039
0500000US53009,26710,8730,6035,5993,3193,2759
0500000US53011,229275,86813,36829,53282,22426,29925
0500000US53015,43937,12353,8467,10029,4982,8106
0500000US53021,42498,12192,7896,8541,7988,5881
0500000US53025,41462,11960,6909,6115,10866,5612
0500000US53027,28454,9489,6188,5687,2938,4152
0500000US53029,32533,11063,6551,8168,2930,3821
0500000US53033,1199665,625221,174379,232167,69525,98373
0500000US53035,117361,47226,22816,25142,12319,9858
0500000US53041,31500,7880,5871,8834,3728,5187
0500000US53053,407033,139724,74539,95228,41759,55783
0500000US53057,57452,18355,10098,11965,8959,8075
0500000US53061,413580,163768,66475,90730,40310,52297
0500000US53063,238436,89162,42822,60342,18301,27809
0500000US53067,129447,55637,19462,31369,9949,13030
0500000US53073,111592,40510,20355,25375,11988,13364
0500000US53077,101101,27727,15839,18562,21333,17640
0500000US54003,54140,19400,8681,12845,4655,8559
0500000US54011,38126,12585,8963,9918,2740,3920
0500000US54033,31373,10702,5345,7370,3994,3962
0500000US54039,77973,27869,15116,23016,5398,6574
0500000US54061,52236,23787,9700,10911,3976,3862
0500000US54081,27851,7811,6621,7619,3324,2476
0500000US54107,36050,12063,6770,8909,3383,4925
0500000US55009,137851,51130,20052,34336,11285,21048
0500000US55025,304412,158008,44292,63628,15512,22972
0500000US55027,44389,12726,5899,9874,4776,11114
0500000US55035,56515,20604,12048,12423,3270,8170
0500000US55039,54580,15809,9583,12489,6269,10430
0500000US55055,46421,15298,8686,8968,5471,7998
0500000US55059,86872,28395,16554,20388,7963,13572
0500000US55063,63440,22668,11394,16014,4496,8868
0500000US55071,41161,12061,6700,8167,4536,9697
0500000US55073,71385,26521,9502,16300,6366,12696
0500000US55079,455061,164253,91596,103863,27496,67853
0500000US55087,101832,37957,13985,21703,9799,18388
0500000US55089,47101,22126,6758,11403,2882,3932
0500000US55097,37758,13446,6649,8430,3171,6062
0500000US55101,96221,34028,16126,21267,7089,17711
0500000US55105,77364,21998,13081,17629,7073,17583
0500000US55109,47476,21248,6728,8345,4457,6698
0500000US55117,60484,18895,9874,12732,4794,14189
0500000US55127,55186,17705,11178,11672,5201,9430
0500000US55131,75093,29976,10366,18306,6258,10187
0500000US55133,213421,101402,27464,49463,12957,22135
0500000US55139,88583,32118,14006,18931,6345,17183
0500000US55141,36329,11565,5321,8285,3599,7559
0500000US56021,46520,16245,8819,10841,5558,5057
0500000US56025,39307,13254,6202,9902,4417,5532
0500000US72013,N,N,N,N,N,N
0500000US72021,64518,23680,13595,18422,4654,4167
0500000US72025,44158,15525,8424,11447,4182,4580
0500000US72031,60954,21117,12950,19497,3596,3794
0500000US72061,N,N,N,N,N,N
0500000US72097,18645,7344,3200,5500,1281,1320
0500000US72113,34122,10612,7109,10376,2568,3457
0500000US72127,123307,52025,24664,31918,8788,5912
0500000US72135,N,N,N,N,N,N
0500000US72137,N,N,N,N,N,N
0500000US72139,27673,11347,4610,8442,1369,1905
