GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US36101,43117,63.8,3.7,12.2,13.8,6.4
0500000US36103,746408,64.5,5.6,7.6,18.4,3.9
0500000US36105,31996,52.7,2.9,19.6,16.6,8.3
0500000US36109,52823,48.1,3.7,29.2,13.1,5.9
0500000US36111,88812,60.1,4.1,9.8,15.6,10.4
0500000US36113,30956,56.6,3.3,13.9,17.7,8.5
0500000US36117,44235,66.6,3.8,8.6,15.7,5.2
0500000US36119,485840,61.1,4.9,12.4,15.2,6.3
0500000US37001,77299,72.4,3.2,6.6,13.1,4.7
0500000US37019,55101,68.6,3.8,6,16.1,5.4
0500000US37021,133339,65.6,6.6,8.3,11.3,8.1
0500000US37023,40803,68.8,2.4,6.1,20,2.9
0500000US37025,104573,71.3,3,8.2,13.8,3.7
0500000US37027,37538,73.8,2.3,3.5,10.6,9.7
0500000US37031,30152,63.8,4.6,5,17.6,9.1
0500000US37035,75318,75,2.8,6.4,10.1,5.7
0500000US37037,32429,66.6,6.5,8.2,15.4,3.3
0500000US37045,39966,72.7,4,5.8,12.8,4.8
0500000US37049,37568,65.6,3.8,5.9,21.4,3.3
0500000US37051,126347,64.4,2.8,5.4,23.2,4.1
0500000US37057,75745,73.4,3.1,6.3,9.7,7.5
0500000US37063,170657,64.6,2.4,12.6,15.6,4.8
0500000US37067,173934,70.1,3.3,11.1,10.4,5.1
0500000US37069,31473,68.1,5.6,9.1,12.5,4.7
0500000US37071,105681,76.1,3.1,7.5,9.5,3.8
0500000US37081,253968,69,3.3,8.7,13.7,5.2
0500000US37085,51723,69,4.7,3.7,17,5.6
0500000US37089,55075,69.9,4.9,9.5,9.1,6.6
0500000US37097,88746,75.7,4.8,5.1,8.6,5.8
0500000US37101,98692,68.4,3.7,5,17.7,5.2
0500000US37109,43136,69.5,4.1,5.9,12.1,8.3
0500000US37119,587011,77,4.5,5.8,8.6,4.1
0500000US37125,42550,63.2,4.1,10.6,13.3,8.8
0500000US37127,44704,74.3,2.7,4,14.6,4.4
0500000US37129,113649,68,4.3,7.5,12.1,8.2
0500000US37133,67538,60.4,1.5,3.3,29.1,5.8
0500000US37135,72716,53.6,2.5,12.9,23,8
0500000US37147,85975,66.3,2.4,6.8,18.1,6.4
0500000US37151,69384,70.2,3.6,6.7,13.3,6.3
0500000US37155,49250,74.9,1.9,4.2,15.1,3.8
0500000US37157,38613,72.5,4.4,5.9,11.8,5.4
0500000US37159,64848,71.7,2.1,7.6,12,6.5
0500000US37161,27963,74.6,4.1,4.9,11.2,5.2
0500000US37171,31146,74.4,3.6,3.3,14.8,3.9
0500000US37179,117721,72.8,4.5,7.4,10,5.3
0500000US37183,586724,69.9,4.2,7.3,13.8,4.8
0500000US37191,54671,70.5,2.3,3,18.5,5.8
0500000US37193,30650,71.2,2.7,6.6,8.9,10.4
0500000US37195,37668,74,2.6,6.2,12.4,4.7
0500000US38015,52813,64.7,5.6,8.8,16.5,4.5
0500000US38017,104060,66.9,2.7,13.8,12.2,4.5
0500000US38035,38111,56.8,1.5,12.6,24.7,4.4
0500000US38101,32505,66.4,4.2,7.6,16.6,5.2
0500000US39003,48907,73.9,2.3,10.5,9.8,3.6
0500000US39007,40788,70.2,4,8.1,12.6,5
0500000US39009,29252,53.2,0.6,12.3,28.6,5.3
0500000US39013,27482,81,2.1,5.1,7.7,4
0500000US39017,184920,75.2,2.5,7.4,9.7,5.2
0500000US39023,60325,74.6,2.3,6.7,10.9,5.5
0500000US39025,102971,76.2,2.8,7.9,7.8,5.2
0500000US39029,45490,78.9,2,7.9,7.8,3.4
0500000US39035,597311,68,3.6,12.5,11.5,4.4
0500000US39041,104337,67.8,3.6,9.2,11.2,8.2
0500000US39043,35873,74.3,1.7,8,10,6.1
0500000US39045,73188,68.5,2.9,9.2,15.2,4.3
0500000US39049,686173,70.8,2.4,9.7,12.7,4.3
0500000US39055,47865,66.2,6.4,10.3,10.1,7
0500000US39057,78956,60.8,2.8,11.1,20.7,4.6
0500000US39061,418318,70.2,2.9,12,10.4,4.5
0500000US39063,40669,75.6,1.9,9.1,10.1,3.3
0500000US39081,26347,78.6,1.3,6.8,9.6,3.7
0500000US39085,119593,74.2,3.4,10.5,8.2,3.6
0500000US39089,84229,68.5,2.9,11.9,12.5,4.3
0500000US39093,147339,74.1,2.4,8.1,11.8,3.5
0500000US39095,197203,72.5,2.6,10.7,10,4.2
0500000US39099,106010,69.6,4.2,9.9,11.8,4.5
0500000US39101,27024,77.3,1.8,9.4,8.8,2.7
0500000US39103,94303,71.8,4,9.8,10.6,3.8
0500000US39109,51448,72.4,1.6,7.8,13.5,4.7
0500000US39113,252130,69.5,2.4,11.4,12,4.7
0500000US39119,39252,72.7,1.8,9.1,11.2,5.1
0500000US39133,90072,76.2,2.4,5.3,10.9,5.2
0500000US39139,50876,74.7,2.6,6.4,11.1,5.1
0500000US39141,28849,66.4,1.7,9.9,19.1,2.9
0500000US39145,27187,67.4,2.4,12.9,14.1,3.3
0500000US39151,176442,71.2,2.6,9.4,11.2,5.6
0500000US39153,270582,71.7,3.1,9.6,10.6,5
0500000US39155,85849,70.7,2.6,8.3,12.7,5.6
0500000US39157,44425,72.9,2,9.5,10.9,4.6
0500000US39165,116822,69.9,2.9,9.3,12.4,5.5
0500000US39169,55696,72.4,3.1,7.3,8.9,8.3
0500000US39173,69495,67,2.7,10.6,14.9,4.9
0500000US40017,72710,68.3,3.6,8,16.2,3.9
0500000US40027,144802,63.4,4,7.1,20.3,5.2
0500000US40031,44812,55.9,2.7,7,27.8,6.6
0500000US40037,31114,73.9,3.1,5.3,12.2,5.5
0500000US40101,28471,62,4.7,4.2,23.6,5.5
0500000US40109,383888,66.5,4.2,7.8,14.9,6.6
0500000US40119,35817,58,2.3,9.1,25.1,5.5
0500000US40125,30003,61.6,2.7,6.8,21.8,7.1
0500000US40131,43082,71.2,2.7,6.1,12.8,7.2
0500000US40143,314580,72.1,3.6,8.5,10,5.8
0500000US40145,36839,70.4,4,6,12.5,7.1
0500000US41003,45078,54.9,3.2,13.1,24,4.8
0500000US41005,207904,66.9,4.8,9.3,11.7,7.3
0500000US41017,93849,63.1,6.8,8,11.4,10.7
0500000US41019,44347,64.8,3.5,10.8,13.2,7.7
0500000US41029,98510,64.8,4.4,9.7,11.9,9.2
0500000US41033,32490,58.9,2.9,8.6,14.2,15.3
0500000US41035,25208,60.4,1.4,8.8,21.9,7.5
0500000US41039,177274,62.5,3.9,9.3,15.5,8.8
0500000US41043,55955,65.9,4.3,8.8,15.1,5.9
0500000US41047,158633,68.2,3.2,8,15.8,4.9
0500000US41051,453165,65.5,4.9,11.2,10.6,8
0500000US41053,38822,57.5,4.4,8.1,24.5,5.5
0500000US41059,30920,66.3,1.8,7.1,19.1,5.8
0500000US41067,317538,73.4,3.3,8.3,9.6,5.5
0500000US41071,49758,68.9,3.2,8.9,11.2,7.7
0500000US42001,49842,72.1,2.5,9,10.3,6.1
0500000US42003,631382,68.4,2.6,15.8,9.1,4.2
0500000US42005,30030,68.9,3,10.3,12.5,5.3
0500000US42007,78606,73.7,2.8,8.9,9.5,5
0500000US42011,209400,73.7,2.5,8.7,9,6.1
0500000US42013,59010,70.6,2.7,10,11.9,4.7
0500000US42017,337276,71.5,4.2,9.4,9.2,5.7
0500000US42019,93536,70.6,3.2,11.6,9.9,4.6
0500000US42021,58931,67.4,1.9,11.8,13.2,5.7
0500000US42025,30564,72.8,2.5,11.1,11,2.6
0500000US42027,77267,59.7,2.5,15.2,19,3.6
0500000US42029,277332,72.5,4.7,9.7,7.7,5.3
0500000US42033,34647,69.3,1.2,9.1,14.3,6.1
0500000US42037,31672,67.6,3.2,13.9,10.1,5.2
0500000US42039,38635,63.5,3.2,11.9,12.4,8.8
0500000US42041,130081,68.6,2.6,9.4,14.1,5.3
0500000US42043,140565,66.2,2.1,11.7,15.5,4.5
0500000US42045,278643,69.1,3.7,13.4,8.7,5.1
0500000US42049,129088,67.3,1.9,15.7,9.4,5.7
0500000US42051,57970,70.8,2.3,10.8,10.6,5.4
0500000US42055,77167,69.1,1.4,9.5,12.9,7.2
0500000US42063,37138,68.8,1.7,9.8,13.2,6.4
0500000US42069,102148,69.3,3.4,12,10.7,4.7
0500000US42071,271712,70.2,3.3,11.3,7.5,7.7
0500000US42073,39558,74.2,2.8,9.6,7.7,5.8
0500000US42075,70227,71.8,2,9.2,10.9,6.1
0500000US42077,178305,73.4,2.7,12.1,7.1,4.7
0500000US42079,151576,74.6,3,7.6,10.3,4.5
0500000US42081,51746,68.6,2.5,10.4,12.1,6.4
0500000US42085,48401,68.1,1.8,11.2,10.7,8.2
0500000US42089,78867,72.2,2.7,9.2,10.3,5.6
0500000US42091,438881,72.7,3.7,11.1,7.7,4.8
0500000US42095,148551,71.1,2.8,11.5,8.8,5.7
0500000US42097,42130,67.8,1.5,12.7,13.3,4.7
0500000US42101,714190,68.3,2,13.7,11.4,4.6
0500000US42107,62373,70.7,3.4,8.2,12.4,5.3
0500000US42111,32033,72.4,4.2,7.1,9.2,7.1
0500000US42125,103348,73.9,2.4,9.3,9.5,4.9
0500000US42129,171961,72,3.8,11.1,8.4,4.8
0500000US42133,224002,70.8,2.5,10.5,10.2,5.9
0500000US44003,85190,67.3,2.6,10.5,15.2,4.3
0500000US44005,40920,57.2,5.6,12.3,18.4,6.5
0500000US44007,312002,71.8,2.6,10.5,10.8,4.2
0500000US44009,64921,65.2,4.9,7.9,16.8,5.2
0500000US45003,75205,71.1,3.9,4.4,16.3,4.3
0500000US45007,92973,71.9,3.1,7.5,12.5,5
0500000US45013,77192,64.6,7.4,5.5,13.3,9.1
0500000US45015,102252,69.9,3.4,4,16.8,5.9
0500000US45019,208236,67.3,4.7,6.1,15.2,6.7
0500000US45031,24288,73.4,2,5.6,14.4,4.6
0500000US45035,79904,70.2,3.3,5.9,16.2,4.4
0500000US45041,61910,67.3,3.3,10.4,15.3,3.7
0500000US45045,256432,72.5,4,8.9,9.1,5.5
0500000US45047,31927,67.8,1.4,10.3,15,5.5
0500000US45051,150377,72.4,4.9,3.7,9.8,9.3
0500000US45055,29080,68.9,4.2,4,17.6,5.3
0500000US45057,42770,69.6,5.3,4,13.9,7.2
0500000US45059,27533,70.9,4.6,5.7,14.9,3.9
0500000US45063,141473,67.5,3.5,6,17.1,5.8
0500000US45073,29782,70.2,4.5,6.2,13.8,5.3
0500000US45075,34822,69.5,3.9,3.2,17.9,5.4
0500000US45077,57665,63.2,4.5,9.2,16.5,6.6
0500000US45079,195352,64.7,3.2,7.4,21,3.8
0500000US45083,144191,75.2,3,5.4,11.3,5.1
0500000US45085,44179,66.8,2.4,5.8,20.2,4.7
0500000US45091,136580,75.8,3.8,5.3,11,4.1
0500000US46099,108573,69.8,3.6,14.1,8.4,4.2
0500000US46103,56084,65.5,3.6,11.7,13,6.3
0500000US47001,32689,69.4,2.7,8.5,13.6,5.7
0500000US47009,61767,72,2.8,9.1,10.8,5.4
0500000US47011,50725,71.1,2.4,8.8,7.2,10.5
0500000US47037,389697,71.3,2.3,10,9.6,6.8
0500000US47059,29597,72.2,3.2,5.5,12.6,6.5
0500000US47065,177723,68.1,2.6,9,11.5,8.7
0500000US47093,233590,70.1,2,7.2,14.9,5.8
0500000US47113,44643,66.7,3,7.4,17.3,5.4
0500000US47119,44492,70.7,2.5,7.5,12.1,7.3
0500000US47125,83614,65.5,3.5,4.9,20.7,5.5
0500000US47141,36555,66.4,2.9,5.7,16.8,8.2
0500000US47147,35342,70.1,2.3,6.7,14.2,6.8
0500000US47149,172681,73.6,1.7,6.3,11.7,6.6
0500000US47155,43719,77.9,1.6,4.3,8.4,7.9
0500000US47157,430511,72.3,1.9,8.7,12.2,4.9
0500000US47163,64136,71.9,2.1,7.9,12.2,5.9
0500000US47165,93821,71.9,1.7,5.8,12.8,7.8
0500000US47179,59336,66.8,2.4,10.3,14.7,5.7
0500000US47187,119373,69.3,4.7,9.4,8.2,8.4
0500000US47189,71361,72.4,3.6,7.4,10.1,6.6
0500000US48005,35213,65.6,3.3,8.9,11.4,10.8
0500000US48021,38109,67.2,3.4,4.3,17,8
0500000US48027,148030,64,2.1,7.7,20.9,5.3
0500000US48029,922429,73.2,2.1,6.2,12.6,5.9
0500000US48037,36966,70.4,1.2,6.6,18.4,3.4
0500000US48039,169481,69.9,1.7,7.3,14.8,6.4
0500000US48041,103742,58.5,2.7,6.6,26.4,5.7
0500000US48061,163171,68.3,2.3,4.6,16.8,8.1
0500000US48085,527036,75.9,4,4.8,9.5,5.7
0500000US48091,63689,69.3,4.8,6,11.4,8.5
0500000US48099,23185,57.9,2.5,6,23.5,10.2
0500000US48113,1333559,76.5,2.9,5.6,8.1,6.8
0500000US48121,469327,75.4,3.5,5.2,10,5.9
0500000US48135,75990,77.9,3,3.2,10.4,5.5
0500000US48139,89419,72.6,3.1,7.2,11.4,5.7
0500000US48141,360160,67,2.8,5.2,19,6
0500000US48157,383153,70.9,4.4,6,12.8,5.9
0500000US48167,160521,67.5,3.1,7.3,15.8,6.3
0500000US48181,61509,74,2.3,5.3,11.6,6.8
0500000US48183,56452,75.2,2.4,7.3,10.4,4.7
0500000US48187,76946,66.1,3.3,4.4,19.2,7
0500000US48201,2269657,74.6,2.8,5.3,10.3,7
0500000US48203,29157,60.5,2.9,11.3,14.2,11
0500000US48209,112641,68.8,2.6,4.5,17.6,6.5
0500000US48213,29917,68.5,1.7,5.1,11.6,13.1
0500000US48215,338116,64.9,3.8,3,18,10.4
0500000US48231,43943,69.7,2.1,4.6,14,9.5
0500000US48245,104575,78,1.5,3.6,12.5,4.3
0500000US48251,78119,72.6,2,6.5,11,8
0500000US48257,61393,71,2.5,6,15.1,5.4
0500000US48291,32179,72.7,1.3,2.2,19,4.8
0500000US48303,152030,67.1,2.4,7.5,16.1,6.8
0500000US48309,115561,68.7,2.1,11.1,11.3,6.7
0500000US48329,91188,75.4,3.4,6.3,8,6.9
0500000US48339,284354,71.4,4.3,5.1,11.5,7.7
0500000US48347,26584,69.5,1.9,4.5,18.4,5.8
0500000US48355,164776,69.2,3.1,5,13.6,9.1
0500000US48361,38767,73.2,3.5,7.6,9.3,6.3
0500000US48367,62785,69.6,3.6,6.1,13.1,7.6
0500000US48375,52488,74.8,2.8,5.2,10.9,6.3
0500000US48381,73018,65.8,4.1,5.9,19.4,4.7
0500000US48397,50140,64.8,5.7,7.6,13.4,8.5
0500000US48409,27963,71.4,1.6,4.1,17.2,5.8
0500000US48423,104522,68.4,3.8,5.5,12.8,9.5
0500000US48439,1044561,76.1,2.8,5.1,9.6,6.4
0500000US48441,61833,68.1,3.7,9.1,14,5.2
0500000US48451,53524,63,2,8.4,18.8,7.7
0500000US48453,706327,67.9,3.8,6.9,14.2,7.1
0500000US48469,39664,75.5,1.4,3.2,13.3,6.5
0500000US48471,N,N,N,N,N,N
0500000US48479,110291,71.2,2,2.7,14.8,9.3
0500000US48485,55745,65.5,2.8,6.6,18.5,6.6
0500000US48491,288185,70.6,3.1,6,13.8,6.5
0500000US48497,32414,69.9,2.5,3.7,12.5,11.4
0500000US49005,63257,67.3,4.8,6.3,17.6,4
0500000US49011,165046,66.8,3.4,7.6,17.8,4.5
0500000US49035,599675,70.2,4.1,7.1,13.6,4.9
0500000US49045,33049,73.9,2.1,2.2,18.6,3.1
0500000US49049,290186,71.8,4.3,9,9.9,5.1
0500000US49053,69042,65.8,9.6,5,13.5,6.1
0500000US49057,126524,69.4,3.3,4.8,17.5,5
0500000US50007,93069,60.3,3.1,17.5,13.2,5.9
0500000US51003,52738,53.2,4.5,11.1,23,8.2
0500000US51013,151920,55.1,2.2,14.2,23.8,4.7
0500000US51015,35299,63.3,2,7.9,20.1,6.6
0500000US51019,37360,70.3,2.2,9.7,11.2,6.6
0500000US51041,175205,66.2,4,6.2,19.4,4.1
0500000US51059,619552,60.4,4.2,9,20.6,5.8
0500000US51061,37106,65.3,4.5,5.6,17.4,7.3
0500000US51069,44698,68.3,3.2,7.6,16.4,4.4
0500000US51085,55559,65.4,4.3,8.9,16.4,5.1
0500000US51087,174908,69.8,2.6,6.9,16.2,4.5
0500000US51095,N,N,N,N,N,N
0500000US51107,219579,68.2,4.1,6.5,17.1,4.2
0500000US51121,41190,55.4,2,4.7,32.6,5.3
0500000US51153,243136,65,3.1,5.5,21.7,4.7
0500000US51161,46643,67.4,3.3,9.8,15.2,4.3
0500000US51165,40315,66.2,2.1,7.2,18.2,6.3
0500000US51177,68473,63.6,3.4,6.1,22.2,4.7
0500000US51179,74750,56.6,2.5,3.9,32.4,4.5
0500000US51199,29937,59.3,3.6,7.6,26.5,3.2
0500000US51510,96362,54.9,3.7,14.2,21.9,5.3
0500000US51550,113366,61.7,3,8.3,22.8,4.2
0500000US51650,61030,64.8,2.7,6.3,23.9,2.2
0500000US51680,35609,59.1,1.7,22.8,11.6,4.9
0500000US51700,84200,66.8,2.3,5.9,22,3.1
0500000US51710,103783,65.5,2.6,6.6,21,4.3
0500000US51740,40195,63.6,1.2,6.6,23.7,4.9
0500000US51760,118905,69.4,3.4,8.5,14.8,3.9
0500000US51770,46948,72.9,1.8,10.3,11,4.1
0500000US51800,43359,61.5,3,8,23.6,3.9
0500000US51810,219659,63.8,3.4,7.1,21.4,4.4
0500000US53005,89231,65.9,3.7,6.3,17.3,6.8
0500000US53007,38383,71.9,3.5,5.3,11.2,7.9
0500000US53009,30717,58,6.6,6.3,20.5,8.7
0500000US53011,236549,69.2,3.7,8.6,12.7,5.8
0500000US53015,47705,72.4,4.4,7.9,11.1,4.2
0500000US53021,40930,67.3,2.8,5.3,15.6,9.1
0500000US53025,43707,65.9,4.2,4.8,19.8,5.4
0500000US53027,26118,58.1,3.9,6.8,24.1,7.1
0500000US53029,30578,57.5,5.8,8.3,22.2,6.2
0500000US53033,1233478,70,4,9,10.9,6.2
0500000US53035,121117,54.9,4.9,7.9,27.2,5.1
0500000US53041,31872,61.1,2.6,9.7,21.4,5.3
0500000US53045,26937,58,4.3,4.4,24.2,9
0500000US53053,426648,65.9,3.1,7.5,18.6,5
0500000US53057,58273,67.6,5.6,5.9,14.9,5.9
0500000US53061,424295,71.6,3.5,6.7,12.2,6
0500000US53063,239469,63.7,4.6,11,14.9,5.9
0500000US53067,132697,54.3,3.4,8.2,28.8,5.5
0500000US53073,107207,64.3,4.5,8.3,16.2,6.8
0500000US53077,105863,73.1,1.6,6.9,13.5,4.8
0500000US54003,57278,68.8,1.7,6.3,18.1,5.2
0500000US54011,37789,67.4,0.6,12,17.6,2.4
0500000US54033,28927,68,2.1,5.2,21.8,2.9
0500000US54039,75861,64.4,2.7,8.7,20.3,3.9
0500000US54061,53070,61.3,2.3,12.7,20.3,3.4
0500000US54081,27849,71.1,2.9,7.6,16,2.3
0500000US54107,36422,70.1,1.6,6.2,16.2,5.9
0500000US55009,138055,71.8,3.7,10.1,10.2,4.3
0500000US55025,311345,62.7,3.6,9.1,20.5,4.1
0500000US55027,46921,74.9,3.7,8.1,8.5,4.8
0500000US55035,54776,68.6,2.8,10.4,14.4,3.8
0500000US55039,53215,71.2,2.8,9.3,12.4,4.3
0500000US55055,47691,71.3,4.2,9.6,11.1,3.9
0500000US55059,86652,78.1,1.5,6.8,10.2,3.3
0500000US55063,62648,69.4,3.1,13.7,9.8,3.9
0500000US55071,39479,76.5,3.4,7.6,8,4.6
0500000US55073,71135,71.8,2.3,9.3,10.1,6.5
0500000US55079,461177,73.6,2.1,10.5,10.1,3.7
0500000US55087,99134,74.2,2.4,9.7,8.4,5.2
0500000US55089,48336,69.5,3.4,13.4,9.1,4.6
0500000US55097,36764,71.3,3.6,7.6,12.1,5.4
0500000US55101,95803,76.2,2.8,7.9,9.2,4
0500000US55105,83603,76.2,3.1,7.4,9.6,3.7
0500000US55109,49766,70.4,5.5,8.5,10.7,5
0500000US55117,59185,75.5,2.5,7.9,8.6,5.4
0500000US55127,55520,71.5,3.9,7.6,10.5,6.5
0500000US55131,72577,73.8,3.7,9.5,9.6,3.5
0500000US55133,213955,73.7,4.2,11.1,7.3,3.7
0500000US55139,88028,77.5,2.8,6.7,9.9,3.1
0500000US55141,35875,70.7,3.1,9.9,9.3,7
0500000US56021,44981,54.8,2.8,8,28.5,6
0500000US56025,41357,68.8,3.5,5,16.1,6.6
0500000US72013,23376,58.7,1.6,6.4,24.4,8.9
0500000US72021,60329,63.4,2.2,3.7,23.4,7.4
0500000US72025,45143,64,4.6,5.2,17.8,8.4
0500000US72031,54252,66.2,3.3,4.7,17.7,8.1
0500000US72061,35408,56.6,5.3,4.3,22.8,11
0500000US72097,15513,57.2,1.6,5.7,23.5,12
0500000US72113,37191,66.1,2.7,4,21.6,5.6
0500000US72127,122449,56.3,3.7,4,21.4,14.6
0500000US72135,N,N,N,N,N,N
0500000US72137,27065,63.5,0.6,4.7,24.2,6.9
0500000US72139,25837,59.7,2.2,6.7,20.5,10.8
